osm_id,osm_type,lat,lon,access,access:conditional,access:note,addr:city,addr:floor,addr:housenumber,addr:postcode,addr:street,check_date,defibrillator:location,defibrillator:location:de,defibrillator:location:en,description,email,emergency,emergency:phone,fixme,foot,id,indoor,latitude,level,level:ref,longitude,name,note,opening_hours,operator,operator:type,phone,postal_code,ref,source,start_date,survey:date,website,wheelchair
10280252710,node,47.3791534,8.5406455,yes,,,,,,,,,"Haupteingang Landesmuseum, nach der ersten Tür links an der Wand, grüne Box.",,,während Öffnungszeiten Museum,,defibrillator,144,,,node/10280252710,yes,,0,,,,,,Landesmuseum,,,,,,,,,yes
10289494909,node,47.380677,8.5423368,,,,,,,,,,Sekretariat Sektion Uto SAC,,,,,defibrillator,144,,,node/10289494909,yes,,2,,,,,We 12:00-18:00,Sektion Uto SAC,,+41 44 362 96 70,,,"local_knowledge, defikarte.ch",,,,
10300537809,node,47.3849413,8.5487902,yes,,,,,,,,,Stiftung für das Tier im Recht (TIR),,,während normalen Bürozeiten verfügbar (Montag bis Freitag),,defibrillator,144,,,node/10300537809,yes,,3,,,,,08:00-17:30,Stiftung für das Tier im Recht (TIR),,+41 43 443 06 43,,,"local_knowledge, defikarte.ch",,,,
10536350909,node,47.3832384,8.4962244,,,,,,,,,,"Flüelastrasse 12, 8048 Zürich",,,,,defibrillator,144,,,node/10536350909,yes,,1,,,,,Mo-Fr 08:00-17:00,unex lighting AG,,+41444042222,,,,,,,
10539813509,node,47.392143,8.5381888,no,,,,,,,,,"Posthaus, in der mitte zwischen der Post und dem Coop",,,von 08:00 - 12:00 / 13:00 - 16:30Uhr geöfnet,,defibrillator,144,,,node/10539813509,yes,,0,,,,,"Mo-Fr 07:30-12:00, 13:45-18:00; Sa 09:00-12:00",Dr. med. Denisa Vrankova,,+41 44 364 68 54,,,"local_knowledge, defikarte.ch",,,,limited
10548774667,node,47.367293,8.5544534,,,,,,,,,,Egon Informatik: Haupteingang,,,nur während Öffnungszeiten verfügbar,,defibrillator,144,,,node/10548774667,yes,,,,,,,Mo-Fr 08:00-17:00,Ergon Informatik AG,,,,,,,,,
10565068109,node,47.3721548,8.5363287,,,,,,,,,,Socar Energy,,,,,defibrillator,144,,,node/10565068109,yes,,3,,,,,Mo-Fr 08:00-17:00,Socar Energy,,,,,"local_knowledge, defikarte.ch",,,,
10570929009,node,47.3680603,8.5372728,yes,,,,,,,,,Luxor Fitness,,,Während Öffnungszeiten verfügbar,,defibrillator,144,,,node/10570929009,yes,,,,,,,Mo-Th 06:00-22:00; Fr 06:00-21:00; Sa-Su 09:00-19:00,Town Sports AG,,+41442023838,,,"local_knowledge, defikarte.ch",,,,
10576361541,node,47.3747874,8.5358248,yes,,,,,,,,,Apple Switzerland AG,,,nach dem Eingang links in der Küche,,defibrillator,144,,,node/10576361541,yes,,2,,,,,,Firma,,+41448779123,,,,,,,
10576614841,node,47.4095817,8.5602263,yes,,,,,,,,,MFH Keller UG,,,Zutritt Treppenhaus in Keller,,defibrillator,144,,,node/10576614841,yes,,-1,,,,,24/7,Genossenschaft Vitasana,,+41 44 325 36 66,,,"local_knowledge, defikarte.ch",,,,
10594739605,node,47.3720615,8.535243,yes,,,,,,,,,Talacker 50,,,,,defibrillator,144,,,node/10594739605,yes,,5,,,,,Mo-Fr 06:00-19:00,Citi Haus,,,,,,,,,
10600867305,node,47.3627504,8.5489504,,,,,,,,,,Büro Lincoln International 3. Stock,,,,,defibrillator,144,,,node/10600867305,yes,,3,,,,,09:00-19:00,Geschäft / Privat,,+41445764300,,,,,,,
10606393727,node,47.3870183,8.5735076,yes,,,,,,,,,"Insektenwald Innenbereich, Gang Toiletten",,,"Verwendung durch Betriebssanität Zoo Zürich AG, Hinweis AED Aussen angebracht",,defibrillator,144,,,node/10606393727,yes,,,,,,,Mo-Su 09:00-17:00,Zoo Zürich AG,,+41 44 254 25 00,,,,,,,
10611433806,node,47.4233801,8.4967929,private,,,,,,,,,Ist nicht mehr im Betrieb!!!!,,,,,defibrillator,144,,,node/10611433806,yes,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,,,
10647174106,node,47.3870577,8.5203844,yes,,,,,,,,,Zentralwäscherei (Neue Hard 12),,,"Zoll AED Plus, 1. UG rechts neben dem Lift",,defibrillator,144,,,node/10647174106,yes,,-1,,,,,Mo-Su 08:00-22:00,ZWZ,,,,,,,,,
10660747606,node,47.4122148,8.5247362,,,,,,,,,,Apotheke Affoltern AG,,,während der Öffnungszeiten verfügbar,,defibrillator,144,,,node/10660747606,yes,,0,,,,,"Mo-Fr 08:00-18:30, Sa 08:00-16:00",Apotheke,,+41 443712533,,,"local_knowledge, defikarte.ch",,,,
10669048305,node,47.4059995,8.5472077,yes,,,,,,,,,Gehörlosenzentrum innerhalb Gebäude beim Sicherungskasten,,,Während der Öffnungszeiten verfügbar,,defibrillator,144,,,node/10669048305,yes,,0,,,,,"Mo-Th 07:30-21:00, Fr-Sa 07:30-23:00; Su 07:30-19:00",Organisation,,+41443127770,,,"local_knowledge, defikarte.ch",,,,
10690394605,node,47.3702121,8.5358168,,,,,,,,,,"Garderobe EG, Talstrasse 59, 8001 Zürich",,,während den Oeffnungszeiten verfügbar,,defibrillator,144,,,node/10690394605,yes,,0,,,,,"Mo-Fr 09:00-12:15, 13:15-17:00",VP Bank (Schweiz) AG,,+41 44 226 24 24,,,"local_knowledge, defikarte.ch",,,,
10704364806,node,47.4135565,8.551322,,,,,,,,,,Amcor Group GmbH,,,During Office hours. Reception,,defibrillator,144,,,node/10704364806,yes,,1,,,,,Mo-Fr 08:00-17:00,private company,,+4144 316 17 17,,,"local_knowledge, defikarte.ch",,,,
10718737605,node,47.3486544,8.5635573,,,,,,275,,Seefeldstrasse,,EG,,,Oranger Koffer,,defibrillator,144,,,node/10718737605,yes,,0,,,Swiss Finance & Property Group AG,,"Mo-Fr 08:00-12:00,13:00-17:00",Litefetec AG Schweiz,,+41 800 122 144,,1117LTM,,,,,
10719447305,node,47.3579299,8.5859174,,,,,,,,,,Witikonerstrasse 286 8053 Zürich,,,während Öffnungszeiten Kirchgemeindehaus inkl während Gottesdiensten,,defibrillator,144,,,node/10719447305,yes,,,,,,,Mo-Fr 07:30-18:00,ref Kirchgemeinde Witikon,,+41 79 247 35 28,,,"local_knowledge, defikarte.ch",,,,
10733397408,node,47.3817883,8.4886296,,,,,,,,,,Rautistrasse 75,,,während Öffnungszeiten verfügbar,,defibrillator,144,,,node/10733397408,yes,,0,,,,,,,,,,,,,,,
10741161483,node,47.4160784,8.5426942,permissive,,,,,,,,,Im Treppenhaus,,,,,defibrillator,144,,,node/10741161483,yes,,5,,,,,Mo-Fr 07:00-18:00,"Alessandro Ghisletta, Städtische Gesundheitsdienste",,+41 44 412 18 17,,,,,,,limited
10741161484,node,47.4160862,8.5426016,permissive,,,,,,,,,Im Treppenhaus,,,,,defibrillator,144,,,node/10741161484,yes,,4,,,,,Mo-Fr 07:00-18:00,"Alessandro Ghisletta, Städtische Gesundheitsdienste",,+41 44 412 18 17,,,,,,,limited
10741161485,node,47.4160854,8.5425258,permissive,,,,,,,,,Im Treppenhaus,,,,,defibrillator,144,,,node/10741161485,yes,,3,,,,,Mo-Fr 07:00-18:00,"Alessandro Ghisletta, Städtische Gesundheitsdienste",,+41 44 412 18 17,,,,,,,limited
10741161487,node,47.4160798,8.5424256,permissive,,,,,,,,,Im Treppenhaus,,,,,defibrillator,144,,,node/10741161487,yes,,1,,,,,Mo-Fr 07:00-18:00,"Alessandro Ghisletta, Städtische Gesundheitsdienste",,+41 44 412 18 17,,,,,,,limited
10750063606,node,47.3621523,8.5149354,,,,,,,,,,Empfang,,,,,defibrillator,144,,,node/10750063606,yes,,0,,,,,Mo-Fr 06:00-18:00; Sa 09:00-13:00,Inter Comestibles 87 AG,,+41 44 274 10 10,,,"local_knowledge, defikarte.ch",,,,
10763276779,node,47.35754,8.55352,no,,,,,,,,,1.OG Küche,,,oranger Koffer,,defibrillator,144,,,node/10763276779,yes,,,,,Walder Wyss AG,,,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763276780,node,47.361,8.55121,no,,,,,,,,,1.OG Postbüro M102,,,oranger Koffer,,defibrillator,144,,,node/10763276780,yes,,,,,Walder Wyss AG,,,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763276781,node,47.35798,8.55459,yes,,,,,,,,,"4.OG, Empfang Büro 409",,,oranger Koffer,,defibrillator,144,,,node/10763276781,yes,,,,,Walder Wyss AG,,Mo-Fr 07:00-19:00,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763276782,node,47.35794,8.55456,yes,,,,,,,,,EG Empfang,,,oranger Koffer,,defibrillator,144,,,node/10763276782,yes,,,,,Walder Wyss AG,,Mo-Fr 07:00-19:00,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763276783,node,47.39292,8.48649,no,,,,,,,,,9. OG in der Mitte vom Grossraumbüro (beim Büromaterial),,,oranger Koffer,,defibrillator,144,,,node/10763276783,yes,,,,,Aon Schweiz AG,,,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763276784,node,47.39296,8.48655,no,,,,,,,,,8. OG in der Mitte vom Grossraumbüro (beim Büromaterial),,,oranger Koffer,,defibrillator,144,,,node/10763276784,yes,,,,,Aon Schweiz AG,,,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763276785,node,47.38619,8.49358,,,,,,,,,,"EG, Treppenhaus links bei Lift",,,oranger Koffer,,defibrillator,144,,,node/10763276785,yes,,,,,Emil Frey AG,,Mo-Fr 07:00-18:30; Sa 09:00-16:00,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763276786,node,47.38564,8.494,,,,,,,,,,"2.OG, vor Lift",,,oranger Koffer,,defibrillator,144,,,node/10763276786,yes,,,,,Emil Frey AG,,Mo-Fr 07:00-18:30; Sa 09:00-16:00,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763276791,node,47.39154,8.47666,,,,,,,,,,In der Werkstatt,,,oranger Koffer,,defibrillator,144,,,node/10763276791,yes,,,,,Gerald Barcal Automobile AG,,Mo-Fr 07:30-17:30; Sa 09:00-14:00,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763276803,node,47.36173,8.51655,no,,,,,,,,,"4.OG, Eingang Büro",,,oranger Koffer,,defibrillator,144,,,node/10763276803,yes,,,,,ZDF Zurich Design Factory AG,,,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763309911,node,47.34709,8.529,yes,,,,,,,,,"Empfangsbereich, EG",,,oranger Koffer,,defibrillator,144,,,node/10763309911,yes,,,,,SUISA,,"Mo-Fr 08:00-12:15,13:15-17:00",Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763309913,node,47.37578,8.49533,,,,,,,,,,"2.OG, Büro",,,oranger Koffer,,defibrillator,144,,,node/10763309913,yes,,,,,TIXI Zürich,,Mo-Fr 07:00-19:00,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763309915,node,47.36219,8.56015,,,,,,,,,,3.OG Empfang,,,oranger Koffer,,defibrillator,144,,,node/10763309915,yes,,,,,Kessler & Co AG,,Mo-Fr 07:00-18:00,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763309916,node,47.37647,8.56028,yes,,,,,,,,,"Treppenhaus, 1.OG",,,oranger Koffer,,defibrillator,144,,,node/10763309916,yes,,,,,Guyer Wärme und Wasser AG,,"Mo-Th 07:00-12:00,13:00-17:00; Fr 07:00-12:00,13:00-16:00",Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763309918,node,47.38884,8.51982,no,,,,,,,,,"4. OG, Grossraumbüro / Küche",,,oranger Koffer,,defibrillator,144,,,node/10763309918,yes,,4,,,,,,Lifetec AG Schweiz,,+41 800 122 144,,0955LTM,,,,,
10763309919,node,47.3899,8.52122,no,,,,,,,,,"2.OG, Gang vor Cafeteria / Büro",,,oranger Koffer,,defibrillator,144,,,node/10763309919,yes,,,,,MLL Meyerlustenberger Lachenal Froriep AG,,,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763309920,node,47.37282,8.53623,yes,,,,,,,,,Eingangshalle Zentrum Glockenhof neben dem Lift,,,oranger Koffer,,defibrillator,144,,,node/10763309920,yes,,,,,Stiftung zum Glockenhaus,,Mo-Sa 07:00-22:00,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763309924,node,47.35361,8.56229,,,,,,,,,,"1. Stock, Treppenhaus;3. Stock, Treppenhaus",,,in weissem Wandkasten,,defibrillator,144,,,node/10763309924,yes,,,,,Rothschild & Co Bank AG,,Mo-Fr 08:00-17:30,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763309925,node,47.3818928,8.5017297,yes,,,,,,,,,Werkstatt neben Büro 0029LTM,,,Oranger Koffer,,defibrillator,144,,,node/10763309925,yes,,0,,,Binelli Automobile AG,,Mo-Fr 07:00-18:00; Sa 09:00-16:00,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763309931,node,47.36685,8.54618,yes,,,,,,,,,"Treppenhaus, Lift, in Apotheke",,,oranger Koffer,,defibrillator,144,,,node/10763309931,yes,,,,,Bellevue Apotheke,,24/7,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763309932,node,47.41762,8.55503,no,,,,,,,,,6. Stock im Gang zur Kantine,,,in weissem Wandkasten,,defibrillator,144,,,node/10763309932,yes,,,,,"Gewerbehaus-Genossenschaft Oerlikon, GGO",,,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763309934,node,47.4124,8.55014,yes,,,,,,,,,2. Stock im Sitzungszimmer,,,gelber Koffer,,defibrillator,144,,,node/10763309934,yes,,,,,Minira AG,,,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763309936,node,47.41115,8.55211,no,,,,,,,,,In der Portierloge,,,gelber Koffer,,defibrillator,144,,,node/10763309936,yes,,,,,Aktiengesellschaft Hallenstadion Zürich,,,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763309938,node,47.38765,8.52482,,,,,,,,,,5. Stock Vorhalle vor Restaurant,,,in weissem Wandkasten,,defibrillator,144,,,node/10763309938,yes,,,,,Stiftung Behindertenwerk St. yeskob,,Mo-Fr 07:00-17:00,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763309939,node,47.37192,8.53436,no,,,,,,,,,3.OG Empfang,,,schwarzer Koffer,,defibrillator,144,,,node/10763309939,yes,,,,,Tax Partner AG,,,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763309940,node,47.39193,8.51398,no,,,,,,,,,5.OG im Büro,,,oranger Koffer,,defibrillator,144,,,node/10763309940,yes,,,,,Weltwoche Verlags AG,,,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763309943,node,47.41554,8.56218,yes,,,,,,,,,"Kundenempfang, Erste Hilfe Schrank",,,schwarzer Koffer,,defibrillator,144,,,node/10763309943,yes,,,,,"Mercedes-Benz Automobil AG, Zweigniederlassung Zürich-Nord",,Mo-Fr 07:00-18:30; Sa 09:00-17:00,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763309945,node,47.34873,8.56514,yes,,,,,,,,,"Empfang, EG",,,blauer Rucksack,,defibrillator,144,,,node/10763309945,yes,,,,,New Reinsurance Company Ltd.,,,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763309946,node,47.37159,8.52563,yes,,,,,,,,,oberhalb von Apotheke im Sanitäts / Impfzimmer,,,oranger Koffer,,defibrillator,144,,,node/10763309946,yes,,,,,Werd-Apotheke,,Mo-Fr 08:00-18:30; Sa 08:00-12:30,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763309947,node,47.37206,8.53656,no,,,,,,,,,Im Treppenhaus 3.OG,,,gelber Koffer,,defibrillator,144,Duplikat zum Defi (n10565068109)?,,node/10763309947,yes,,,,,Socar Energy Switzerland GmbH,,,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763309955,node,47.392414,8.5017486,yes,,,,,,,,,Otto Fischer AG Haupteingang dann rechts durch Tür,,,oranger Koffer,,defibrillator,144,,,node/10763309955,yes,,0,,,,,"Mo-Th 07:00-17:30; Fr 07:00-17:00, Sa-Su off",Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763309959,node,47.36124,8.55621,no,,,,,,,,,"Treppenhaus EG, Gang links von Lift",,,oranger Koffer,,defibrillator,144,,,node/10763309959,yes,,,,,Ledermann Management AG,,,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763309963,node,47.35971,8.54808,no,,,,,,,,,"1.UG, Gang",,,oranger Koffer,,defibrillator,144,,,node/10763309963,yes,,,,,yescobs Foundation,,,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763309971,node,47.3794,8.49486,yes,,,,,,,,,3. Stock vor WC,,,oranger Koffer,,defibrillator,144,,,node/10763309971,yes,,,,,SAFS AG,,Mo-Fr 09:00-17:00,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763309984,node,47.36571,8.54969,yes,,,,,,,,,3.OG in Büro,,,gelber Koffer,,defibrillator,144,,,node/10763309984,yes,,,,,EBP Schweiz AG,,,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763309985,node,47.36533,8.55002,yes,,,,,,,,,"EG, beim Empfang",,,gelber Koffer,,defibrillator,144,,,node/10763309985,yes,,,,,EBP Schweiz AG,,,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763309986,node,47.3649,8.55077,yes,,,,,,,,,Eingang rechte Seite an Wand.,,,gelber Koffer,,defibrillator,144,,,node/10763309986,yes,,,,,EBP Schweiz AG,,,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763309987,node,47.41049,8.54259,,,,,,,,,,Empfang rechts beim Gang,,,oranger Koffer,,defibrillator,144,,,node/10763309987,yes,,,,,Anyweb AG,,Mo-Fr 08:00-18:00,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763309988,node,47.38975,8.48651,yes,,,,,,,,,Beim Haupteingang in Lobby / Empfang,,,oranger Koffer,,defibrillator,144,,,node/10763309988,yes,,,,,LIVIT AG,,"Mo-Fr 08:00-12:00, 13:00-17:00",Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763309989,node,47.35975,8.54996,,,,,,,,,,Beim Empfang im Schrank,,,oranger Koffer,,defibrillator,144,,,node/10763309989,yes,,,,,Nova Property Fund Management AG,,"Mo-Fr 08:00-12:00, 13:30-17:00",Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763309994,node,47.394911,8.4827999,,,,Zürich,,11,8048,Juchstrasse,,Empfang – Lift-rechts an der Wand / seitlich,,,gelber Koffer,,defibrillator,144,,,node/10763309994,yes,,,,,Koster AG,,"Mo-Fr 07:00-12:00, 13:00-16:30",Lifetec AG Schweiz,,+41 800 122 144,,0332LTM,,,,,
10763310001,node,47.37787,8.49646,yes,,,,,,,,,Beim Instruktorenbüro im Fitnessbereich,,,oranger Koffer,,defibrillator,144,,,node/10763310001,yes,,,,,David Gym AG,,Mo-Fr 06:00-22:00; Sa-Su 08:00-17:00,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763310002,node,47.38727,8.49666,yes,,,,,,,,,Zwischen Toiletten an Wand,,,oranger Koffer,,defibrillator,144,,,node/10763310002,yes,,,,,David Gym AG,,24/7,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763310014,node,47.37076,8.54462,,,,,,,,,,2.OG;4.OG,,,oranger Koffer,,defibrillator,144,,,node/10763310014,yes,,,,,Rahn & Bodmer Co.,,Mo-Fr 08:00-17:00,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763310016,node,47.37766,8.53184,yes,,,,,,,,,"EG, Eingangsbereich Treppe (ZA E0.01)",,,oranger Koffer,,defibrillator,144,,,node/10763310016,yes,,0,,,Zürcher Hochschule für Angewandte Wissenschaften,,"Mo-Fr 07:00-19:00, Sa 07:00-14:00",Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763310017,node,47.3776484,8.5327338,yes,,,,,,,,,"EG, Treppe (ZL E0.00.2)",,,oranger Koffer,,defibrillator,144,,,node/10763310017,yes,,0,,,Zürcher Hochschule für Angewandte Wissenschaften,,"Mo-Fr 07:00-21:30, Sa 07:00-17:00",Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763310018,node,47.37788,8.53225,yes,,,,,,,,,"EG, Treppe (ZL E0.00.6)",,,oranger Koffer,,defibrillator,144,,,node/10763310018,yes,,0,,,Zürcher Hochschule für Angewandte Wissenschaften,,"Mo-Fr 07:00-21:30, Sa 07:00-17:00",Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763310019,node,47.3903201,8.5116,yes,,,,,,,,,"9.OG, Korridor (ZT 9.T); und 7.OG, Korridor (ZT 7.T)",,,oranger Koffer,,defibrillator,144,,,node/10763310019,yes,,7,,,Zürcher Hochschule für Angewandte Wissenschaften,,"Mo-Sa 07:00-21:00, Su 07:00-17:00",Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763310059,node,47.37926,8.52883,yes,,,,,,,,,1.OG Korridor rechts;4.OG Korridor rechts,,,oranger Koffer,,defibrillator,144,,,node/10763310059,yes,,,,,Bénédict-Schule Zürich AG,,Mo-Fr 08:00-19:30; Sa 08:00-13:15,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763310060,node,47.37941,8.52852,yes,,,,,,,,,5.OG Korridor links;3.OG Korridor links,,,oranger Koffer,,defibrillator,144,,,node/10763310060,yes,,,,,Bénédict-Schule Zürich AG,,Mo-Fr 08:00-19:30; Sa 08:00-13:15,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763310065,node,47.39476,8.48291,yes,,,zürich,,9,8048,Juchstrasse,,"EG, EM-Shop neben Lift",,,oranger Koffer,,defibrillator,144,,,node/10763310065,yes,,0,,,Elektro Material AG,,"Mo-Fr 07:00-12:00, 13:00-17:00",Lifetec AG Schweiz,,+41 800 122 144,,0603LTM,,,,,
10763310066,node,47.39426,8.48256,,,,Zürich,,9,8048,Juchstrasse,,"Etage 0, Treppenhaus 7, Bei Stempeluhr",,,oranger Koffer,,defibrillator,144,,,node/10763310066,yes,,0,,,Elektro Material AG,,"Mo-Fr 07:00-12:00, 13:00-17:00",Lifetec AG Schweiz,,+41 800 122 144,,0604LTM,,,,,
10763310067,node,47.39458,8.48269,,,,Zürich,,9,8048,Juchstrasse,,"2.OG, Treppenhaus 7, WC-Anlagen",,,oranger Koffer,,defibrillator,144,,,node/10763310067,yes,,5,,,Elektro Material AG,,"Mo-Fr 07:00-12:00, 13:00-17:00",Lifetec AG Schweiz,,+41 800 122 144,,0605LTM,,,,,
10763310068,node,47.39476,8.48278,,,,Zürich,,9,8048,Juchstrasse,,"3.OG, vor Eingang Empfang",,,oranger Koffer,,defibrillator,144,,,node/10763310068,yes,,3,,,Elektro Material AG,,"Mo-Fr 07:00-12:00, 13:00-17:00",Lifetec AG Schweiz,,+41 800 122 144,,0606LTM,,,,,
10763310072,node,47.36204,8.55178,no,,,,,,,,,Neben Empfang,,,gelber Koffer,,defibrillator,144,,,node/10763310072,yes,,,,,Reuss Private AG,,,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763310073,node,47.36387,8.54712,no,,,,,,,,,"4.OG, Eingang",,,gelber Koffer,,defibrillator,144,,,node/10763310073,yes,,,,,Reuss Private AG,,,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763310081,node,47.3421095,8.5205116,no,,,Zürich,,17,8041,Maneggstrasse,,Bei Firma Crealogix im 9. OG,,,oranger Koffer,,defibrillator,144,,,node/10763310081,yes,,9,,,CREALOGIX AG,,,Lifetec AG Schweiz,,+41 800 122 144,,0665LTM,,,,,
10763310082,node,47.36178,8.54909,,,,,,,,,,"1.OG, im Schrank, vis a vis Reception",,,oranger Koffer,,defibrillator,144,,,node/10763310082,yes,,,,,Wenger Vieli AG,,Mo-Fr 08:00-19:00,Wenger Vieli AG - Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763310083,node,47.38857,8.47719,,,,,,,,,,Empfang,,,oranger Koffer,,defibrillator,144,,,node/10763310083,yes,,,,,Baugenossenschaft Halde Zürich,,We 15:30-18:00,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763310084,node,47.36034,8.51644,no,,,,,,,,,"1.OG, Rezeptionsbereich",,,oranger Koffer,,defibrillator,144,,,node/10763310084,yes,,,,,Bayer Consumer Care AG,,,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763310086,node,47.35922,8.55223,,,,,,,,,,"Zugang über die Klausstrasse 48, system im EG, Garderobe",,,oranger Koffer,,defibrillator,144,,,node/10763310086,yes,,,,,avobis GROUP AG,,"Mo-Fr 08:00-12:00, 13:00-17:00",Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763310087,node,47.37246,8.53492,,,,,,,,,,8.OG beim Eingang,,,oranger Koffer,,defibrillator,144,,,node/10763310087,yes,,8,,,avobis GROUP AG,,"Mo-Fr 08:00-12:00, 13:00-17:00",Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763310088,node,47.36883,8.53117,,,,,,,,,,"3.OG, vor den Büroräumen",,,oranger Koffer,,defibrillator,144,,,node/10763310088,yes,,,,,avobis GROUP AG,,"Mo-Fr 08:00-12:00, 13:00-17:00",Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763310099,node,47.37313,8.54362,yes,,,,,,,,,Restaurant in Garderobe,,,oranger Koffer,,defibrillator,144,,,node/10763310099,yes,,,,,Hotel Adler Zürich,,Mo-Su 11:30-23:15,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763310103,node,47.3852,8.53137,yes,,,,,,,,,"EG, bei Sanitätszimmer",,,oranger Koffer,,defibrillator,144,,,node/10763310103,yes,,,,,Migros-Genossenschafts-Bund,,Mo- Sa 07:30-20:00,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763310106,node,47.36561,8.54934,no,,,,,,,,,"Büro, Eingangsbereich",,,gelber Koffer,,defibrillator,144,,,node/10763310106,yes,,,,,EBP Schweiz AG,,,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763310108,node,47.3988,8.48239,yes,,,,,,,,,EG in Kantine (bei WCs),,,oranger Koffer,,defibrillator,144,,,node/10763310108,yes,,,,,Vert.igo Schule und Ausbildung,,Mo-Fr 08:30-17:00,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763310111,node,47.38045,8.54299,no,,,,,,,,,"Kino EG;4. OG, Office Gang",,,oranger Koffer,,defibrillator,144,,,node/10763310111,yes,,,,,The Walt Disney Company (Switzerland) GmbH,,,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763310112,node,47.37867,8.53236,no,,,,,,,,,3.OG Büro / Küche,,,oranger Koffer,,defibrillator,144,,,node/10763310112,yes,,,,,Kongsberg Automotive Group AG,,,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763310113,node,47.37255,8.54799,yes,,,,,,,,,StanThrt: 1.OG,,,oranger Koffer,,defibrillator,144,,,node/10763310113,yes,,,,,MKZ Stadt Zürich,,"Mo-Th 08:30-12:00, 13:30-17:00",Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
10763310114,node,47.39297,8.4865,no,,,,,,,,,"12. OG Poststelle, beim Eingang",,,oranger Koffer,,defibrillator,144,,,node/10763310114,yes,,,,,Equatex AG,,,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
