osm_id,osm_type,lat,lon,access,access:conditional,access:note,addr:city,addr:housenumber,addr:postcode,addr:street,check_date,contact:phone,covered,defibrillator:location,defibrillator:location:de,defibrillator:location:en,description,emergency,emergency:amenity,emergency:phone,emergency_telephone_code,entrance,fixme,id,image,image:license,indoor,latitude,layer,level,longitude,name,opening_hours,operator,operator:wikidata,operator:wikipedia,phone,postal_code,ref,source,support,wheelchair
11749217671,node,46.7829401,9.6838191,,,,,,,,,,,Arosa Tourismus,,,Während Öffnungszeiten verfügbar,defibrillator,,144,,,,node/11749217671,,,yes,,,0,,,,Arosa Tourismus,,,+41 81 378 70 20,,,,,
11764287569,node,46.4901257,9.8348861,no,,,,,,,,,,Coop Supermarkt,,,während den Ladenöfnungszeiten verfügbar,defibrillator,,144,,,,node/11764287569,,,yes,,,0,,,,Coop,,,,,,,,
11780606869,node,46.5482987,9.2967027,yes,,,,,,,,,,"Altes Schulhaus Medels, Hofladen, Dorfstrasse 40, 7436 Medels",,,Eingang links an der Wand,defibrillator,,144,,,,node/11780606869,,,yes,,,0,,,24/7,Gemeinde Rheinwald,,,+41 81 664 11 28,,,"local_knowledge, defikarte.ch",,
11804337870,node,46.8423685,9.1803646,no,,,,,,,2026-01-29,,,Bergstation Crap Masegn Ostseite des Gebäudes im SOS,,,,defibrillator,,144,,,,node/11804337870,,,yes,,,,,,,Pisten und Rettungsdienst der Weissen Arena Bergbahnen AG,,,+41 81 927 74 00,,,"local_knowledge, defikarte.ch",,
11805483126,node,46.9009617,9.5748253,yes,,,,,,,,,,"7202 Says, im Lätsch 13",,,,defibrillator,,144,,,,node/11805483126,,,no,,,0,,,24/7,Gemeinde Trimmis,,,,,,,,
11807059969,node,46.7614471,9.4205261,,,,,,,,,,,Empfang,,,während Oeffnungszeiten,defibrillator,,144,,,,node/11807059969,,,yes,,,0,,,07:00 - 17:00,Firma,,,+41816323030,,,,,
11821941289,node,46.7404929,8.9891312,yes,,,,,,,,,,"Via Resgias 18, Ostseite des Gebäudes",,,am Gebäude,defibrillator,,144,,,,node/11821941289,,,no,,,,,,24/7,Gemeinde Trun,,,,,,"local_knowledge, defikarte.ch",,
11821942980,node,46.752671,9.0132254,yes,,,,,,,,,,"Schulhaus, Via dil Vitg 5",,,am Gebäude,defibrillator,,144,,,,node/11821942980,,,no,,,,,,24/7,Gemeinde Trun,,,+41 78 756 39 44,,,"local_knowledge, defikarte.ch",,
11821966969,node,46.7417649,9.0063107,yes,,,,,,,,,,Via Gravas 17,,,am Gebäude,defibrillator,,144,,,,node/11821966969,,,no,,,0,,,24/7,Gemeinde Trun,,,+41 78 756 39 44,,,"local_knowledge, defikarte.ch",,
11824236269,node,46.4833497,9.8357034,yes,,,,,,,,,,Eingang Klinik Gut / Heilbad,,,,defibrillator,,144,,,,node/11824236269,,,no,,,,,,24/7,,,,,,,"local_knowledge, defikarte.ch",,
11841584472,node,46.7394599,8.9738868,yes,,,,,,,,,,"Scheune, Südseite, Campliun, Via Principala",,,am Gebäude Südseite,defibrillator,,144,,,,node/11841584472,,,no,,,,,,24/7,Gemeinde Trun,,,,,,"local_knowledge, defikarte.ch",,
11843468900,node,46.6916944,9.4370731,yes,,,,14,,Übernollaweg,,,,"Beim Werkhof, An Fassade auf der Rückseite (bei Entsorgungsstelle)
1401 LTS",,,Grüner Kasten / Oranger Koffer,defibrillator,,144,,,,node/11843468900,,,no,,,0,,Gemeinde Thusis,24 / 7,Lifetec AG Schweiz,,,+41 800 122 144,,1401 LTS,,,
11884814770,node,46.8486353,9.5329142,permissive,,,,,,,,,,hassler medic,,,Zugang mit Chipkarte oder nach telefonischer Rücksprache ,defibrillator,,144,,,,node/11884814770,,,no,,,,,,24/7,Praxis Physiotherapie ,,,+41786838668,,,"local_knowledge, defikarte.ch",,
11896492169,node,46.8772951,9.5250897,no,,,,,,,,,,Schulhaus Haldenstein Turnhalle,,,Beim Eingang der Turnhalle,defibrillator,,144,,,,node/11896492169,,,no,,,0,,,,,,,,,,,,
11898412627,node,46.8903207,9.8410124,,,,,,,,,,yes,In einer alten Telefonkabine.,,,,defibrillator,,144,,,,node/11898412627,,,,,,,,,,,,,,,,,,
11909510169,node,46.8107972,9.3947534,yes,,,,,,,,,,Beim Hintereingang Bongert,,,,defibrillator,,144,,,,node/11909510169,,,no,,,0,,,24/7,Samaritervrrein Bonaduz/Rhäzüns,,,+41798236777,,,,,
11915133669,node,46.8013447,9.8363149,yes,,,,,,,,,,"Talstrasse 53, 7270 Davos Platz",,,weisser Kasten an der Treppe ,defibrillator,,144,,,,node/11915133669,,,yes,,,,,,07:00-19:00,Privat,,,+41 81 410 11 33,,,"local_knowledge, defikarte.ch",,
11923512069,node,46.8500182,9.5348366,yes,,,,,,,,,,Ambulanz Alpinmedic Chur;Planaterrastrasse 16,,,"Der AED ist über den Eingang an der Planaterrastrasse 16 im 1 UG rechts, oder via Hof um das Gebäude bei der Alpinmedic Ambulanz Garage neben der Pixelmolkerei zugänglich",defibrillator,,144,,,,node/11923512069,,,yes,,,-1,,,24/7,Alpinmedic.ch,,,+41 800 365 144,,,,,
11925398769,node,46.936096,9.5655835,,,,,,,,,,,Rathaus Zizers,,,,defibrillator,,144,,,,node/11925398769,,,no,,,,,,24/7,Gemeinde Zizers,,,+4181 300 09 10,,,"local_knowledge, defikarte.ch",,
11930405269,node,46.8480509,9.5019969,permissive,,,,,,,,,,Medienhaus Somedia Chur,,,Eingangshalle Gegenüber Haupteingang,defibrillator,,144,,,,node/11930405269,,,yes,,,0,,,Mo-Fr 07:30-17:00 ,Somedia Services AG,,,+41 81 255 55 61,,,"local_knowledge, defikarte.ch",,
11930405270,node,46.7743259,9.2066073,permissive,,,,,,,,,,Druckereigebäude,,,Während Öffnungszeiten verfügbar. Mo.-Fr. 08.00-12.00 / 13.00-17.00,defibrillator,,144,,,,node/11930405270,,,yes,,,,,,,Communicaziun.ch AG,,,,,,"local_knowledge, defikarte.ch",,
11932699861,node,46.6162222,9.4261725,yes,,,,,,,2024-05-25,,,"In einer Nische, im grünen Aussenkasten",,,,defibrillator,,144,,,,node/11932699861,,,no,,,,,,24/7,First Responder Schams,,,,,,,,
11932701415,node,46.6345033,9.4420796,yes,,,,,,,,,,Kassengebäude Zugang Besichtigung der Kirche St. Martin,,,,defibrillator,,144,,,,node/11932701415,,,yes,,,,,,Mo-So 10.00-17.00 Uhr,First Responder Schams,,,,,,,,
11932709815,node,46.634022,9.4248368,yes,,,,,,,2024-05-25,,,Im Sitzungszimmer der Gemeindekanzlei auf dem Tisch,,,,defibrillator,,144,,,,node/11932709815,,,yes,,,,,,24/7,First Responder Schams,,,,,,,,
11932755097,node,46.6125723,9.4381097,yes,,,,,,,,,,"Im Kehrichthäuschen, im grünen Aussenkasten",,,,defibrillator,,144,,,,node/11932755097,,,yes,,,,,,24/7,First Responder Schams,,,,,,,,
11933763269,node,46.727533,9.5574892,yes,,,,,,,,,,Reception Schweizerhof,,,,defibrillator,,144,,,,node/11933763269,,,yes,,,0,,,24/7,Hotel,,,,,,,,
11941477969,node,46.5302634,9.878328,yes,,,,,,,,,,Rega Basis Samedan,,,"Bei der Eingangstür, aussen",defibrillator,,144,,,,node/11941477969,,,no,,,0,,,24/7,Rega,,,,,,,,
11949762369,node,46.7501041,9.5562014,,,,,,,,,,,Arztpraxis,,,während der Öffnungszeiten verfügbar,defibrillator,,144,,,,node/11949762369,,,yes,,,0,,,Mo-Fr 08:00-18:00,Arztpraxis Bergamin,,,+41813842022,,,,,
11953398315,node,46.75036,9.9472129,yes,,,,,,,,,,Eingang linke Stube im Schrank 1428LTM,,,Oranger Koffer Nur im Sommerbetrieb Mitte Mai-Mitte Okt,defibrillator,,144,,,,node/11953398315,,,yes,,,1,,Passhotel Flüela Hospiz AG,,Lifetec AG Schweiz,,,+41800122144,,1428LTM,,,
11956117369,node,46.7271459,9.5588913,no,,,,,,,,,,Arztpraxis Capitani,,,Arztpraxis,defibrillator,,144,,,,node/11956117369,,,yes,,,0,,,,Arztpraxis Capitani,,,,,,,,
11956120671,node,46.8523884,9.53219,yes,,,,,,,,,,"Quaderstrasse 7, EG bei Briefkasten",,,Während Bürozeiten zugänglich,defibrillator,,144,,,,node/11956120671,,,yes,,,,,,,Foppa Immobilien,,,+41 81 250 49 57,,,"local_knowledge, defikarte.ch",,
11958474469,node,46.7443445,8.9900071,yes,,,,,,,,,,Haupteingang neben Lift Casa s.Martin,,,"Haupteingang offen 7.00-21.00 Uhr, sonst Tel. 081 929 32 12",defibrillator,,144,,,,node/11958474469,,,yes,,,0,,,24/7,Casa s.Martin 7166 Trun,,,+41819293212,,,,,
11987154173,node,46.488834,9.842411,,,,,,,,,,,,,,Im Magazin; während Öffnungszeiten verfügbar,defibrillator,,144,,,,node/11987154173,,,yes,,,-1,,,Mo-Fr 07:30-17:30,A. Gini AG,,,+41 81 837 55 66,,,,,
11998292669,node,46.9578346,9.5543933,permissive,,,,,,,,,,"Empfang, INTEGRA Biosciences AG",,,"im Sanitäts-Zimmer, direkt beim Empfang",defibrillator,,144,,,,node/11998292669,,,yes,,,0,,,Mo-Fr 08:00-17:00,INTEGRA Biosciences AG,,,+41 81 286 95 30 ,,,"local_knowledge, defikarte.ch",,
12008944669,node,46.6718743,9.6739772,yes,,,,,,,,,,Camping Islas 1;neben Rezeption,,,,defibrillator,,144,,,,node/12008944669,,,no,,,0,,,Apr-Oct,Camping Islas AG,,,+41796843143,,,,,
12011674969,node,46.9136325,9.5558475,yes,,,,,,,,,,Albin Allenspach,,,während öffnungszeiten,defibrillator,,144,,,,node/12011674969,,,yes,,,0,,,Mo-Fr 07:00-17:00,Albin Allenspach AG,,,+41765081676,,,,,
12012311669,node,46.7155364,10.3339237,yes,,,,,,,,,,Gasthaus Mayor S-charl,,,in grünem Kasten bei der E-Bike Ladestation,defibrillator,,144,,,,node/12012311669,https://openaedmap.org/api/v1/photos/view/04aIUJsm3tvkop019X2CHA.webp,CC0,no,,,,,,24/7,,,,,,,"local_knowledge, defikarte.ch",,
12041278469,node,46.3753815,9.6589994,,,,,,,,,,,"KW Löbbia, Via d`la Centrale 5, Eingang KW",,,,defibrillator,,144,,,,node/12041278469,,,no,,,,,,24/7,ewz,,,+41 58 319 62 11,,,,,
12041279969,node,46.3378471,9.6455455,,,,,,,,,,,Bergstation Albigna,,,,defibrillator,,144,,,,node/12041279969,,,no,,,,,,24/7,ewz,,,+41 58319 62 11,,,"local_knowledge, defikarte.ch",,
12058900469,node,46.8765486,9.5267189,,,,,,,,,,,Amt für Militär und Zivilschutz,,,,defibrillator,,144,,,,node/12058900469,,,yes,,,2,,,Mo-Fr 08:00-17:00,Amt für Militär und Zivilschutz,,,+41812573523,,,,,
12061054269,node,46.4914162,9.9038368,permissive,,,,,,,,,,"im Hotel an der Reception im Backoffice, unten links ",,,"während den Öffnungszeiten verfügbar, Haupteingang-Türe ist ab 22:30 - 6:30 Uhr geschlossen ausser in der Zwischensaison im Frühling (April bis Juli) ",defibrillator,,144,,,,node/12061054269,,,yes,,,,,,24/7  ,Hotel Maistra 160 ,,,+41818426160,,,"local_knowledge, defikarte.ch",,
12066902904,node,46.8084709,9.8386625,,,,,,,,,,,Kasse Parsennbahn,,,,defibrillator,,144,,,,node/12066902904,,,yes,,,0,,,,Davos Klosters Bergbahn AG,,,+41 81 417 66 60,,,,,
12071622970,node,46.777145,9.6601473,yes,,,,,,,2025-03-07,,,Wand zwischen den WC,An der Wand zwischen den Eingängen der Toiletten.,,,defibrillator,,144,,,,node/12071622970,,,no,,,,,,24/7,Gemeinde Arosa,,,,,,,,
12079943914,node,46.7143431,9.4503036,yes,,,,1,,Löser,,,,"Altes Feuerwehrmagazin
1451LTS",,,Grüner Kasten Gelber Koffer,defibrillator,,144,,,,node/12079943914,,,no,,,,,Stadt Fürstenau,24/7,Lifetec AG Schweiz,,,+41 800 122 144,,1451LTS,,,
12079982986,node,46.7206605,9.448259,yes,,,,56,,Domleschgerstrasse,,,,"Beim Gemeindehaus, links am Gebäude und Velounterstand vorbei, hinter dem Haus an Holzfasade.
LTS1450",,,Grüner Kasten / Koffer Gelb,defibrillator,,144,,,,node/12079982986,,,no,,,,,Stadt Fürstenau,24/7,Lifetec AG Schweiz,,,+41 800 122 144,,LTS1450,,,
12080216370,node,46.7692956,9.2066478,permissive,,,,,,,,,,bei Badi Fontanivas beim Bademeisterbüro,,,während Öffnungszeiten verfügbar,defibrillator,,144,,,,node/12080216370,,,yes,,,0,,,,Stadt Ilanz,,,,,,,,
12082478862,node,46.5825193,9.8376706,yes,,,,,,,,,,EG Reception 1452LTM,,,Oranger Koffer,defibrillator,,144,,,,node/12082478862,,,yes,,,0,,,,Lifetec AG Schweiz,,,,,LTM1452,,,
12093047223,node,46.4319083,9.7617384,,,,,6,,Via da Scoula,,,,"Beim Haupteingang im Eingangsbereich
1442 LTM",,,Koffer orange,defibrillator,,144,,,,node/12093047223,,,yes,,,0,,,bei Schulöffnungszeiten,Lifetec AG Schweiz,,,+41 800 122 144,,1442 LTM,,,
12093072266,node,46.4288573,9.7632414,yes,,,Sils/Segl Maria,93,,Via da Marias,,,,"1.OG Im Gemeindehaus, im Treppenhaus vor dem Gemeindebüroschalter
1443 LTM",,,Oranger Koffer,defibrillator,,144,,,,node/12093072266,,,yes,,,1,,,,Lifetec AG Schweiz,,,+41 800 122 144,,144LTM,,,
12093119853,node,46.4346668,9.7547502,yes,,,,1.1,,Via da Baselgia,,,,An WC-Häuschen bei Kirche San Lurench,,,Grüner Kasten / Oranger Koffer,defibrillator,,144,,,,node/12093119853,,,no,,,0,,,24/7,Lifetec AG Schweiz,,,+41 800 122 144,7514,1444LTS,,,
12093128971,node,46.4136482,9.7648191,yes,,,,2,,Crasta,,,,"An Hausfassade Strassenseitig
1445LTS",,,Grüner Kasten / Oranger Koffer,defibrillator,,144,,,,node/12093128971,,,no,,,0,,,24/7,Lifetec AG Schweiz,,,+41 800 122 144,7514,1445LTS,,,
12093245333,node,46.4326212,9.7727508,yes,,,,31,,Via Pas-chs,,,,"Neben Kassenautomat von Parkplatz.
Furtschellas Talstation
1447LTS",,,Grüner Kasten / Oranger Koffer,defibrillator,,144,,,,node/12093245333,,,no,,,0,,,,Lifetec AG Schweiz,,,+41 800 122 144,7514,1447LTS,,,
12093258806,node,46.4410878,9.7755361,yes,,,,,,Via Riva d'Lej,,,,An Fassade von Clubhaus (Parkplatzseitig). Beach Club Sils 1448 LTS,,,Grüner Kasten / Oranger Koffer,defibrillator,,144,,,,node/12093258806,,,no,,,0,,,24/7,Lifetec AG Schweiz,,,+41 800 122 144,7514,1448 LTS,,,
12112044497,node,46.5298839,9.8783554,yes,,,,,,,,,,Ehemals Ticketautomat bei den Parkplätzen,,,Oranger Koffer,defibrillator,,144,,,,node/12112044497,,,no,,,0,,,24/7,Lifetec AG,,,+41 800 122 144,7503,1454LTS,,,
12141775601,node,46.8617013,9.5261805,,,,,,,,,,,"Belmontstrasse 1, 9.Stock",,,Während Öffnungszeiten verfügbar,defibrillator,,144,,,,node/12141775601,,,yes,,,,,,"Mo-Fr 08:00-12:00, 13:00-17:00",Medisyn SA,,,+41 58 400 14 50,,,,,
12143853726,node,46.91714,9.5599318,yes,,,,8,,Industriestrasse,,,,Schlosserei Edelstahl EG Beim Rolltor zur Abkanterei,,,Oranger Koffer,defibrillator,,144,,,,node/12143853726,,,yes,,,0,,Keller Laser AG,Mo-Fr 07:00-17:00,Lifetec AG,,,+41800122144,,1467LTM,,,
12145792675,node,46.7962122,9.821783,,,,,56,,Promenade,,,,1.OG 0680LTB,,,blauer Rucksack,defibrillator,,144,,,,node/12145792675,,,yes,,,,,Graubündner Kantonalbank,"Mo-Fr 09:00-12:00,14:00-17:00",Lifetec AG Schweiz,,,+41 800 122 144,,0680LTB,,,
12155846102,node,46.8476921,9.502789,yes,,,,,,,,,,Neben Gebäude Kantonspolizei Chur,,,,defibrillator,,144,,,,node/12155846102,,,no,,,,,,24/7,,,,,,,,,
12157061101,node,46.9781735,9.5746976,yes,,,,,,,,,,"Werkhof Malans, Sägereistrasse 4",,,,defibrillator,,144,,,,node/12157061101,,,no,,,,,,24/7,Gemeinde Malans,,,+41813000020,,,"local_knowledge, defikarte.ch",,
12157061102,node,46.9860712,9.5694458,yes,,,,,,,,,,"Talstation der Älplibahn, Buchwaldweg 7",,,,defibrillator,,144,,,,node/12157061102,,,no,,,,,,24/7,Gemeinde Malans,,,+41813000020,,,"local_knowledge, defikarte.ch",,
12167633601,node,46.2473076,10.1282573,yes,,,,,,,,,,"InforLife, 7748 Campascio: in cima alle scale entrata personale, facciata sud - oben an der Treppe beim Personaleingang, Südfassade",,,sempre disponibile / immer Verfügbar,defibrillator,,144,,,,node/12167633601,,,no,,,0,,,24/7,InforLife / FR+ Brusio,,,+41765627033,,,"local_knowledge, defikarte.ch",,
12168048501,node,46.4285186,9.7625847,,,,,,,,,,,Lobby Arenas Resprt,,,Haupteingang links,defibrillator,,144,,,,node/12168048501,,,yes,,,,,,,Hotel,,,,,,,,
12171398081,node,46.8070091,9.8341799,yes,,,,2,,Börtjistrasse,,,,Eingang Links neben Briefkästen,,,Gelber Koffer,defibrillator,,144,,,,node/12171398081,,,yes,,,0,,,,Lifetec AG,,,+41 800 122 144,7260,1470LTM,,,
12185876001,node,46.9130844,9.5511264,yes,,,,,,,,,,"Swiss Helicopter AG, beim Haupteingang, links von der Türe",,,24/7,defibrillator,,144,,,,node/12185876001,,,no,,,,,,24/7,"Schweizerische Rettungsflugwacht, Rega",,,+41 333 333 333,,,"local_knowledge, defikarte.ch",,
12214981101,node,46.8475268,9.5094153,,,,,,,,,,,Rechts an der Wand,,,Während Öffnungszeiten verfügbar ,defibrillator,,144,,,,node/12214981101,,,yes,,,,,,Mo-Sa 08:00- 18:00,,,,,,,,,
12218118557,node,46.3642126,10.0439986,yes,,,,,,,,,,Am Stationsgebäude der RhB,,,,defibrillator,,144,,,,node/12218118557,,,no,,,0,,,24/7,Verein Gletschergarten Cavaglia / Giardino dei Ghiacciai di Cavaglia,,,+41 79 585 99 99,,,,,
12235003301,node,46.8550995,9.5077282,permissive,,,,,,,,,,"Zentralwäscherei Chur, Haupteingang",,,,defibrillator,,144,,,,node/12235003301,,,yes,,,84,,,Mo-Fr 07:00-17:00,Zentralwäscherei Chur AG,,,+41 81 286 03 03,,,,,
12238437301,node,46.9703042,9.563845,,,,,,,,,,,Geschäftshaus Karlihofstrasse 7 Malans,,,,defibrillator,,144,,,,node/12238437301,,,yes,,,0,,,,???,,,,,,"local_knowledge, defikarte.ch",,
12243696701,node,46.3011416,9.115009,yes,,,,,,,,,,Gemeindehaus im Eingang,,,,defibrillator,,144,,,,node/12243696701,,,no,,,,,,,,,,,,,,,
12252760401,node,46.3744237,10.0312744,yes,,,,,,,,,,"Stationsgebäude, Seite Bahngleis, zwischen Buffet und Wartsaal",,,,defibrillator,,144,,,,node/12252760401,,,no,,,0,,,24/7,Rhätische Bahn AG,,,+41812886443,,,,,
12261476801,node,46.8298323,9.3471489,yes,,,,,,,,,,"Sportanlage Trin, Nordseite/Mitte",,,,defibrillator,,144,,,,node/12261476801,,,no,,,0,,,24/7,,,,,,,"local_knowledge, defikarte.ch",,
12293983601,node,46.9539607,9.5598757,permissive,,,,,,,,,,Anmeldung,,,,defibrillator,,144,,,,node/12293983601,,,no,,,2,,,06:00-18:00,Crüzer AG,,,+41813000404,,,"local_knowledge, defikarte.ch",,
12324590101,node,46.8058382,10.3190405,,,,,,,,,,,TBA Graubünden Plattas Scuol,,,Während Öffnungzeiten,defibrillator,,144,,,,node/12324590101,,,yes,,,,,,24/7,TBA Graubünden,,,+41812576969,,,,,
12330368701,node,46.8513552,9.5331715,yes,,,,,,,,,,Im Aussenbereich vom Haupteingang,,,immer verfügbar,defibrillator,,144,,,,node/12330368701,,,no,,,,,,24/7,Kanton GR,,,,,,,,
12330545201,node,46.8513612,9.5326813,permissive,,,,,,,,,,bei Museumskasse,,,während den Öffnungszeiten verfügbar,defibrillator,,144,,,,node/12330545201,,,yes,,,0,,,Tu-Su  10: 00-17:00,Amt für Kultur,,,+41812541160,,,,,
12354204548,node,46.4827537,9.8331719,yes,,,,33,,Via Mezdi,,,,Billionaire Club-Kempinski Club,,,,defibrillator,,144,,,,node/12354204548,,,yes,,,0,,Grand Hotel des Bains St. Moritz AG (Kempinski Hotel),Juni - Sep + Dez - März 24h,Lifetec AG,,,+41 800 122 144,7500,1495LTM,,,
12354204971,node,46.8482543,9.5138405,yes,,,,5,,Ringstrasse,,,,PW Abteilung Büro Ringstrasse 5,,,,defibrillator,,144,,,,node/12354204971,,,yes,,,0,,,Mo-Fr 07:30-18:30; Sa 08:00-14:00,Lifetec AG,,,+41 800 122 144,7000,1501LTM,,,
12357540053,node,46.4525572,9.6396661,private,,,,,,,,,,Talstation Skilift Al Cant (SOS Station),,,Via Pistenrettungsdienst während den Betriebszeiten abrufbar Zwischen 21.12.2024 - 21.04.2025,defibrillator,,144,,,,node/12357540053,,,yes,,,,,,08:30-16:30,Bivio Sportanlagen AG,,,+4181 684 54 00,,,"local_knowledge, defikarte.ch",,
12362061001,node,46.4888038,9.8371104,permissive,,,,,,,,,,Via Ludains 14,,,während den Offnungszeiten verfügbar ,defibrillator,,144,,,,node/12362061001,,,yes,,,,,,Mo-Su 04:00 - 22:00,Engadin Bus,,,,,,,,
12383841301,node,46.9508518,9.6031344,yes,,,,,,,,,,Postautohaltestelle Valzeina,,,öffentlich,defibrillator,,144,,,,node/12383841301,,,no,,,0,,,24/7,Gemeinde Grüsch,,,+41 81 300 12 00,,,"local_knowledge, defikarte.ch",,
12390109868,node,46.6993329,9.4418295,yes,,,,8,,Compognastrasse,,,,Eingang EG Empfang rechts,,,,defibrillator,,144,,,,node/12390109868,,,yes,,,0,,Evang. Pflege- und Altersheim Thusis,Mo-Su 08:30-17:00,Lifrtec AG,,,+41 800 122 144,,1391LTB,,,
12424708801,node,46.8541395,9.3266291,yes,,,,,,,,,,Bargis Posthaltestelle. Gegenüber Restaurant,,,,defibrillator,,144,,,,node/12424708801,,,no,,,,,,24/7,Gemeinde Flims (Dario Gauch),,,+41764226376,,,"local_knowledge, defikarte.ch",,
12424708802,node,46.8326076,9.3021905,yes,,,,,,,,,,Sammelstelle Werkhof,,,,defibrillator,,144,,,,node/12424708802,,,no,,,,,,24/7,Gemeinde Flims (Dario Gauch),,,+41764226376,,,"local_knowledge, defikarte.ch",,
12438241201,node,46.8403357,9.6535546,,,,,,,,,,,"Lifthaus, beim EIngang zu WC",,,immer zugänglich,defibrillator,,144,,,,node/12438241201,,,no,,,,,,24/7,Gemeinde Arosa,,,,,,"local_knowledge, defikarte.ch",,
12469037601,node,46.8692138,9.220528,,,,,,,,2026-01-29,,,Stationsgebäude Mutta Rodunda,Im Kommandoraum während der Wintersaison.,,Während Bahnbetriebszeiten in der Wintersaison,defibrillator,,144,,,,node/12469037601,,,yes,,,,,,,WAG,,,+41 81 927 74 00,,,"local_knowledge, defikarte.ch",,
12474341201,node,46.7196666,9.5531095,yes,,,,,,,,,,garageneinfahrt schmetta,,,immer verfügbar,defibrillator,,144,,,,node/12474341201,,,no,,,,,,24/7,genossenschaft schmetta,,,,,,,,
12496906401,node,46.5953314,9.6003601,permissive,,,,,,,,,,Spitalgebäude 1. OG,,,auf verlangen verfügbar,defibrillator,,144,,,,node/12496906401,,,yes,,,1,,,24/7,Center da Sanadad Savognin SA,,,+41816691400,,,"local_knowledge, defikarte.ch",,
12496912501,node,46.5951839,9.6005481,permissive,,,,,,,,,,GOPS 2. UG,,,auf verlangen verfügbar,defibrillator,,144,,,,node/12496912501,,,yes,,,-2,,,24/7,Center da Sanadad Savognin SA,,,+41816691400,,,"local_knowledge, defikarte.ch",,
12498359301,node,46.6924014,9.4010206,yes,,,,,,,,,,Gemeindehaus,,,Immer Verfügbar,defibrillator,,144,,,,node/12498359301,,,no,,,,,,24/7,Gemeinde Urmein,,,+41816514878,,,"local_knowledge, defikarte.ch",,
12498364201,node,46.7007284,9.3851765,,,,,,,,,,,Post -und Abfallgebäude Nordseite,,,,defibrillator,,144,,,,node/12498364201,,,no,,,,,,24/7,Gemeinde Urmein,,,+41816514878,,,"local_knowledge, defikarte.ch",,
12500904801,node,46.5920461,9.598532,yes,,,,,,,,,,Restaurant La Nars,,,Immer Verfügbar,defibrillator,,144,,,,node/12500904801,,,no,,,,,,24/7,Gemeinde Surses,,,+41816591171,,,"local_knowledge, defikarte.ch",,
12535718601,node,46.7950827,10.2890396,,,,,,,,,,,Links der Rolltreppe hoch zu den Gondelbahnen,,,,defibrillator,,144,,,,node/12535718601,,,yes,,,0,,,,Bergbahnen Scuol,,,,,,,,
12535910301,node,46.8237312,10.2668199,,,,,,,,,,,Im Vorraum zum Restaurant Alpetta,,,Nur während Öffnungszeiten vom Restaurant zugänglich,defibrillator,,144,,,,node/12535910301,,,yes,,,,,,,Restaurant Alpetta,,,,,,,,
12539156001,node,46.8524911,9.5330054,yes,,,,,,,,,,"TUI Reisebüro, beim Eingang",,,"24/7 verfügbar, vor Eingang",defibrillator,,144,,,,node/12539156001,,,no,,,,,,,Kanton GR,,,,,,"local_knowledge, defikarte.ch",,
12539173701,node,46.8546996,9.5335954,permissive,,,,,,,,,,"Rosenweg 4, Amt für Informatik GR",,,während Bürozeiten verfügbar,defibrillator,,144,,,,node/12539173701,,,yes,,,,,,,Kanton GR,,,,,,"local_knowledge, defikarte.ch",,
12584667501,node,46.8473182,9.5152277,yes,,,,,,,,,,Aufenthaltsraum Kantonspolizei/Strassenverkehrsamt,,,Ausserhalb der Öffnungszeiten bei der Kantonspolizei läuten,defibrillator,,144,,,,node/12584667501,,,yes,,,0,,,24/7,Kantonspolizei Graubünden,,,+41 81 257 71 11,,,"local_knowledge, defikarte.ch",,
12595464262,node,46.4301336,9.7644049,yes,,,,8,,Via Fedacla,,,,1.UG Parkhaus Einfahrt Via Fedacla 4 neben Kassenautomat,,,Oranger Koffer,defibrillator,,144,,,,node/12595464262,,,yes,,,-1,,,24/7,Lifetec AG,,,+41800122144,,1535LTM,,,
12597834001,node,46.7292469,9.5574333,,,,,,,,,,,Arztpraxis,,,während Öffnungszeiten verfügbar,defibrillator,,144,,,,node/12597834001,,,yes,,,0,,,Mo-Fr 08:00 - 18:00,Arztpraxis,,,+41813842777,,,,,
12600017901,node,46.8071591,9.842071,,,,,,,,,,,Schulhaus Bünda Turnhalle,,,Während Schulöffnungszeiten erreichbar. Während Schulferien nicht erreichbar,defibrillator,,144,,,,node/12600017901,,,yes,,,0,,,Mo-Fr 07:00-16:30,Gemeinde Davos,,,+41 81 414 30 80,,,"local_knowledge, defikarte.ch",,
12606646101,node,46.8070505,9.841916,,,,,,,,,,,Schulhaus Bünda Haupteingang,,,während Schulöffnungszeiten erreichbar,defibrillator,,144,,,,node/12606646101,,,yes,,,0,,,Mo-Fr 07:00-17:10,Gemeinde Davos,,,+41 81 414 30 80,,,"local_knowledge, defikarte.ch",,
12606908201,node,46.8359085,9.2940687,,,,,,,,,,,Vor dem Feuerwehrmagazin Li beim Eingang oben,,,Immer,defibrillator,,144,,,,node/12606908201,,,no,,,,,,24/7,Gemeinde Flims (Dario Gauch),,,+41764226376,,,"local_knowledge, defikarte.ch",,
12606910901,node,46.8258676,9.288806,,,,,,,,,,,Alte Post Waldhaus Bei Busthaltestelle,,,Immer,defibrillator,,144,,,,node/12606910901,,,no,,,,,,24/7,Gemeinde Flims (Dario Gauch),,,+41764226376,,,"local_knowledge, defikarte.ch",,
