osm_id,osm_type,lat,lon,access,access:conditional,access:delivery,access:note,activation,addr:city,addr:city:de,addr:city:fr,addr:country,addr:floor,addr:full,addr:housename,addr:housenumber,addr:place,addr:postcode,addr:street,addr:street:de,addr:street:fr,amenity,bicycle,check_date,check_date:opening_hours,colour,contact:addr,contact:city,contact:country,contact:email,contact:emergency,contact:housenumber,contact:mobile,contact:phone,contact:postcode,contact:street,contact:website,covered,defibrillator:location,defibrillator:location:de,defibrillator:location:en,defibrillator:location:fr,des,description,description:en,destination,email,emergency,emergency:phone,entrance,fitness,fixme,floor,foot,healthcare,healthcare:speciality,horse,id,image,image_1,image_2,indoor,internet_access,latitude,layer,level,level:ref,loc_name,location,longitude,motor_vehicle,name,name:en,note,note:de,object:housenumber,object:street,office,opening_hours,opening_hours:covid19,opening_hours:note,opening_hours:url,operator,operator:email,operator:phone,operator:type,operator:wikidata,operator:wikipedia,outdoor,outdoor_seating,panoramax,phone,phone:CH,phone:mobile,postal_code,recycling:cans,recycling:clothes,recycling:coffee_capsules,recycling:glass,recycling:glass_bottles,recycling:paper,recycling:shoes,recycling:waste,recycling_type,ref,seasonal,social_facility,social_facility:for,source,start_date,support,survey:date,temporary,website,wheelchair,wikimedia_commons,wikipedia:de
6636784162,node,47.1344911,7.2303014,permissive,,,,,Biel / Bienne,,,,,,,,,2502,Neuenburgstrasse,,,,,,,,,,,,,,,,,,,,"Kanuanlage Biel Eingang Theorieraum G1, Zeitweise öffentlich",,,,,,,,,defibrillator,144,,,,,,,,,node/6636784162,,,,yes,,,,,,,,,,,,,,,,,,,,,BASPO / OFSPO,,,,,,,,,+41 58 467 61 11,,,,,,,,,,,,,,,,,,,,,,,,,
6636784163,node,47.1348527,7.2478036,permissive,,,,,Biel Bienne,,,,,,,60,,2501,Rue Centrale / Zentralstrasse,,,,,,,,,,,,,,,,,,,,"Kongresshaus, 4. Stock,1. Büro rechts (Schublade unter Drucker) Palais des Congrès, 4ème étage, 1er bureau à droite (tiroir sous l'imprimante)",,,,,,,,,defibrillator,144,,,,,,,,,node/6636784163,,,,yes,,,,,,,,,,,,,,,,,"Mo-Fr 08:00-11:45,14:00-17:00",,,,"Stadt Biel, Leitung Öffentliche Sicherheit",,,,,,,,,+41 32 326 18 02,,,,,,,,,,,,,,,,,,,,,,,,,
6636784164,node,47.1175333,7.2241062,permissive,,,,,Ipsach,,,,,,,2,,2563,Birkenweg,,,,,,,,,,,,,,,,,,,,"Wassersportanlage Ipsach Eingang, Zeitweise öffentlich",,,,,,,,,defibrillator,144,,,,,,,,,node/6636784164,,,,yes,,,,,,,,,,,,,,,,,,,,,BASPO / OFSPO Macolin / Maggligen,,,,,,,,,+41 58 467 61 11,,,,,,,,,,,,,,,,,,,,,,,,,
6636784166,node,47.1227352,7.2697757,permissive,,,,,Brügg,,,,,,,20,,2555,Industriestrasse,,,,,,,,,,,,,,,,,,,,im Parterre,,,,,,,,,defibrillator,144,,,,,,,,,node/6636784166,,,,,,,,,,,,,,,,,,,,,"Mo-Fr 07:30-12:00, 13:15-17:00",,,,JAG Jakob AG,,,,,,,,,+41 32 374 34 03,,,,,,,,,,,,,,,,,,,,,,,,,
6636784167,node,47.1128759,7.2359977,permissive,,,,,Ipsach,,,,,,,9,,2563,Höhestrasse,,,,,,,,,,,,,,,,,,,,"Eingang Hallenbad Ipsach. Die Öffnungszeiten ändern von Zeit zu Zeit, da das Hallenbad bzw. der Eingang vom Hallenba",,,,,,,,,defibrillator,144,,,,,,,,,node/6636784167,,,,,,,,,,,,,,,,,,,,,,,,,Primarschule Ipsach,,,,,,,,,+41 32 333 78 86,,,,,,,,,,,,,,,,,,,,,,,,,
6636784169,node,47.0841717,7.2113626,permissive,,,,,Mörigen,,,,,,,14a,,2572,Schulstrasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,,,,node/6636784169,,,,,,,,,,,,,,,,,,,,,"Mo-We,Fr 07:30-12:00,13:30-17:30, Th 07:30-12:00",,,,Praxisgemeinschaft Mörigen,,,,,,,,,+41 32 397 24 24,,,,,,,,,,,,,,,,,,,,,,,,,
6636784170,node,47.0881665,7.2062709,permissive,,,,,Mörigen,,,,,,,38,,2572,Seestrasse,,,,,,,,,,,,,,,,,,,,Bistro am See,,,,,,,,,defibrillator,144,,,,,,,,,node/6636784170,,,,,,,,,,,,,,,,,,,,,Apr-Oct 00:00-24:59,,,,Bistro am See,,,,,,,,,+41 32 397 02 03,,,,,,,,,,,,,,,,,,,,,,,,,
6636838628,node,47.0065494,7.0282338,permissive,,,,,Gampelen,,,,,,,123,,3236,Rothausstrasse,,,,,,,,,,,,,,,,,,,,"Bei der Terrasse Gemeinschaftshaus ""Lichthaus"" !!! Zugang nur mit Gästekarte zum Gelände. !!!",,,,,,,,,defibrillator,144,,,,,,,,,node/6636838628,,,,,,,,,,,,,,,,,,,,,May-Sep 10:00-18:00,,,,Naturistengelände - Stiftung die neue Zeit,,,,,,,,,+41 79 446 99 82,,,,,,,,,,,,,,,,,,,,,,,,,
6636838630,node,46.98889,7.0591094,permissive,,,,,Gampelen,,,,,,,,,3236,Lindenhof,,,,,,,,,,,,,,,,,,,,Zeitweise öffentlich,,,,,,,,,defibrillator,144,,,,,,,,,node/6636838630,,,,,,,,,,,,,,,,,,,,,,,,,JVA Zentrale,,,,,,,,,+41 31 635 65 86,,,,,,,,,,,,,,,,,,,,,,,,,
6636838632,node,47.00798,7.1071394,permissive,,,,,Ins,,,,,,,13,,3232,Rebstockweg,,,,,,,,,,,,,,,,,,,,Im Eingangsbereich rechts,,,,,,,,,defibrillator,144,,,,,,,,,node/6636838632,,,,,,,,,,,,,,,,,,,,,"07:00-12:00,13:00-17:00",,,,Mehrzweckhalle Ins,,,,,,,,,+41 79 309 76 81,,,,,,,,,,,,,,,,,,,,,,,,,
6636838633,node,47.00849,7.1129918,permissive,,,,,Ins,,,,,,,25,,3232,Rötschmattenweg,,,,,,,,,,,,,,,,,,,,"Im Eingangsbereich Sporthalle, rechts hinten",,,,,,,,,defibrillator,144,,,,,,,,,node/6636838633,,,,,,,,,,,,,,,,,,,,,"07:00-12:00, 13:00-17:00",,,,Sporthalle Ins,,,,,,,,,+41 79 480 22 44,,,,,,,,,,,,,,,,,,,,,,,,,
6636838634,node,47.0214398,7.1368335,permissive,,,,,Brüttelen,,,,,,,34,,3237,Mühlegasse,,,,,,,,,,,,,,,,,,,,Beim Personal telefonisch anfragen.,,,,,,,,,defibrillator,144,,,,,,,,,node/6636838634,,,,,,,,,,,,,,,,,,,,,,,,,Stiftung Brüttelenbad,,,,,,,,,+41 32 321 38 00,,,,,,,,,,,,,,,,,,,,,,,,,
6636906407,node,47.109935,7.3031625,permissive,,,,,Studen,,,,,,,6,,2557,Wydengasse,,,,,,,,,,,,,,,,,,,,"Im Sommer 06.30 - 17.30 Im Winter 07.00 - 17.00 In der Werkstatt, neben Kaffeautomat und Toilette",,,,,,,,,defibrillator,144,,,,,,,,,node/6636906407,,,,,,,,,,,,,,,,,,,,,,,,,"Stettler AG, Bauunternehmung, Werkhof",,,,,,,,,+41 32 374 45 54,,,,,,,,,,,,,,,,,,,,,,,,,
6636906409,node,47.0442454,7.2754833,permissive,,,,,Aarberg,,,,,,,46,,3270,Stadtplatz,,,,,,,,,,,,,,,,,,,,wärend Öffnungszeiten der Gemeindeverwaltung. AED befindet sich im Gang des Erdgeschoss.,,,,,,,,,defibrillator,144,,,,,,,,,node/6636906409,,,,,,,,,,,,,,,,,,,,,,,,,Gemeinde Aarberg,,,,,,,,,+41 32 391 25 25,,,,,,,,,,,,,,,,,,,,,,,,,
6636906411,node,47.0440268,7.2760075,yes,,,,,Aarberg,,,,,,,29,,3270,Stadtplatz,,,,,,,,,,,,,,,,,,,,Windfang Eingang Restaurant,,,,,,,,,defibrillator,144,,,,,,,,,node/6636906411,,,,yes,,,,,,,,,,,,,,,,,Mo-Su 06:00-23:00,,,,Hotel Restaurant Krone,,,,,,,,,+41 32 391 99 66,,,,,,,,,,,,,,,,,,,,,,,,,
6636906413,node,47.0610496,7.2709189,permissive,,,,,Kappelen,,,,,,,1,,3273,Schulweg,,,,,,,,,,,,,,,,,,,,während Schulzeiten und Anlässen in der MZH,,,,,,,,,defibrillator,144,,,,,,,,,node/6636906413,,,,,,,,,,,,,,,,,,,,,,,,,Gemeinde Kappelen,,,,,,,,,+41 79 596 40 46,,,,,,,,,,,,,,,,,,,,,,,,,
6636906414,node,47.0752544,7.2986223,permissive,,,,,Lyss,,,,,,,17a,,3250,Stegmattweg,,,,,,,,,,,,,,,,,,,,"Turnhalle beim WC, Zeitweise öffentlich",,,,,,,,,defibrillator,144,,,,,,,,,node/6636906414,,,,yes,,,,,,,,,,,,,,,,,,,,,Gemeinde Lyss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6636906415,node,47.0718649,7.3045879,permissive,,,,,Lyss,,,,,,,12,,3250,Herrengasse,,,,,,,,,,,,,,,,,,,,"Turnhalle beim WC, Zeitweise öffentlich",,,,,,,,,defibrillator,144,,,,,,,,,node/6636906415,,,,yes,,,,,,,,,,,,,,,,,,,,,Gemeinde Lyss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6636906417,node,47.0691882,7.3094667,permissive,,,,,Lyss,,,,,,,5,,3250,Kirchenfeldstrasse,,,,,,,,,,,,,,,,,,,,"Turnhalle Sanitätsraum, Zeitweise öffentlich",,,,,,,,,defibrillator,144,,,,,,,,,node/6636906417,,,,,,,,,,,,,,,,,,,,,,,,,Gemeinde Lyss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6636906419,node,47.0999362,7.3233955,permissive,,,,,Busswil,,,,,,,23,,3292,Bahnhofstrasse,,,,,,,,,,,,,,,,,,,,"Bei Schulfundgrube, Zeitweise öffentlich",,,,,,,,,defibrillator,144,,,,,,,,,node/6636906419,,,,,,,,,,,,,,,,,,,,,,,,,Gemeinde Lyss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6636906420,node,47.0733986,7.3044461,permissive,,,,,Lyss,,,,,,,14,,3250,Marktplatz,,,,,,,,,,,,,,,,,,,,"Büros Sozialdienst Lyss, Zeitweise öffentlich",,,,,,,,,defibrillator,144,,,,,,,,,node/6636906420,,,,,,,,,,,,,,,,,,,,,,,,,Gemeinde Lyss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6636906421,node,47.0756203,7.3063527,permissive,,,,,Lyss,,,,,,,10,,3250,Bahnhofstrasse,,,,,,,,,,,,,,,,,,,,"Büro Bauabteilung bei der Garderobe, Zeitweise öffentlich",,,,,,,,,defibrillator,144,,,,,,,,,node/6636906421,,,,,,,,,,,,,,,,,,,,,,,,,Gemeinde Lyss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6637185183,node,47.0726535,7.3046149,permissive,,,,,Lyss,,,,,,,4,,3250,Herrengasse,,,,,,,,,,,,,,,,,,,,"1 Stock bei der Treppe, Zeitweise öffentlich",,,,,,,,,defibrillator,144,,,,,,,,,node/6637185183,,,,yes,,,,,,,,,,,,,,,,,,,,,Gemeinde Lyss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6637185184,node,47.0760021,7.2946721,permissive,,,,,Lyss,,,,,,,37,,3250,Oberer Aarenweg,,,,,,,,,,,,,,,,,,,,"Sporthalle Grien, Innen Sanitätsraum, Zeitweise öffentlich",,,,,,,,,defibrillator,144,,,,,,,,,node/6637185184,,,,,,,,,,,,,,,,,,,,,,,,,Gemeinde Lyss,,,,,,,,,+4132 387 03 07,,,,,,,,,,,,,,,,,,,,,,,,,
6637199785,node,47.0674471,7.3127149,permissive,,,,,Lyss,,,,,,,10,,3250,Sägeweg,,,,,,,,,,,,,,,,,,,,"Eingangsbereich Seelandhalle, Zeitweise öffentlich",,,,,,,,,defibrillator,144,,,,,,,,,node/6637199785,,,,no,,,,,,,,,,,,,,,,,,,,,Gemeinde Lyss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6637199786,node,47.080632,7.2957178,,,,,,Lyss,,,,,,,7,,3250,Werdtstrasse,,,,,,,,,,,,,,,,,,,,"An der Eingangskasse, Zeitweise öffentlich",,,,,,,,,defibrillator,144,,,,,,,,,node/6637199786,,,,,,,,,,,,,,,,,,,,,,,,,Gemeinde Lyss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6637199789,node,47.1161286,7.2999184,permissive,,,,,Studen,,,,,,,53,,2557,Hauptstrasse,,,,,,,,,,,,,,,,,,,,Befindet sich beim Eingang auf der rechten Seite. Zugänglich während dem Schulbetrieb,,,,,,,,,defibrillator,144,,,,,,,,,node/6637199789,,,,,,,,,,,,,,,,,,,,,,,,,Gemeinde Studen (Primarschule),,,,,,,,,+41 32 373 18 63,,,,,,,,,,,,,,,,,,,,,,,,,
6637199791,node,47.1154856,7.3037413,permissive,,,,,Studen,,,,,,,15,,2557,Längackerweg,,,,,,,,,,,,,,,,,,,,"Oberstufenzentrum Mehrzweckgebäude (im Gebäude). Öffnungszeiten des Gebäudes (tagsüber Schulbetrieb, abends und an Wochenenden oft zugänglich.",,,,,,,,,defibrillator,144,,,,,,,,,node/6637199791,,,,,,,,,,,,,,,,,,,,,,,,,Gemeinde Studen (Oberstufenzentrum),,,,,,,,,+41 32 372 20 20,,,,,,,,,,,,,,,,,,,,,,,,,
6637199792,node,47.0632891,7.2934051,permissive,,,,,Lyss,,,,,,,33,,3250,Südstrasse,,,,,,,,,,,,,,,,,,,,am Empfang,,,,,,,,,defibrillator,144,,,,,,,,,node/6637199792,,,,yes,,,,0,,,,,,Dachser Spedition AG,,,,,,,Mo-Fr 06:00-20:00,,,,Lifetec AG Schweiz,,,,,,,,,+41 800 122 144,,,,,,,,,,,,,0355LTI,,,,,,,,,,,,
6637199793,node,47.0846695,7.3042277,permissive,,,,,Lyss,,,,,,,3,,3250,Industriering,,,,,,,,,,,,,,,,,,,,Mo. - Fr. Tagsüber während Öffnungszeiten,,,,,,,,,defibrillator,144,,,,,,,,,node/6637199793,,,,,,,,,,,,,,,,,,,,,,,,,"Bigler AG, Fleischwaren",,,,,,,,,+41 32 352 00 38,,,,,,,,,,,,,,,,,,,,,,,,,
6637199795,node,47.0682101,7.2951723,permissive,,,,,Lyss,,,,,,,65,,3250,Werkstrasse,,,,,,,,,,,,,,,,,,,,"Nach dem Eingang links, zu Öffnungszeiten",,,,,,,,,defibrillator,144,,,,,,,,,node/6637199795,,,,,,,,,,,,,,,,,,,,,,,,,Lysspark Fitness,,,,,,,,,+4132 385 12 51,,,,,,,,,,,,,,,,,,,,,,,,,
6637199796,node,47.0407157,7.273575,permissive,,,,,Aarberg,,,,,,,1,,3270,Volzweg,,,,,,,,,,,,,,,,,,,,"Schwimmbad, Sanitätszimmer zu Öffnungszeiten",,,,,,,,,defibrillator,144,,,,,,,,,node/6637199796,,,,,,,,,,,,,,,,,,,,,,,,,Schwimmbad Aarberg,,,,,,,,,+41323922384,,,,,,,,,,,,,,,,,,,,,,,,,
6637217928,node,47.0626409,7.4017461,permissive,,,,,Rapperswil BE,,,,,,,39,,3255,Stollen,,,,,,,,,,,,,,,,,,,,"Verfügbar: Tagsüber wärend Schulbetrieb, teilweise auch Abends.",,,,,,,,,defibrillator,144,,,,,,,,,node/6637217928,,,,,,,,,,,,,,,,,,,,,,,,,Gemeinde Rapperswil BE,,,,,,,,,+41 31 879 21 25,,,,,,,,,,,,,,,,,,,,,,,,,
6637217929,node,47.0199128,7.4511128,permissive,,,,,Münchenbuchsee,,,,,,,14,,3053,Bernstrasse,,,,,,,,,,,,,,,,,,,,Beim Kundendienst melden,,,,,,,,,defibrillator,144,,,,,,,,,node/6637217929,,,,,,,,,,,,,,,,,,,,,"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 07:30-17:00",,,,Migros Aare,,,,,,,,,+41 58 567 51 50,,,,,,,,,,,,,,,,,,,,,,,,,
6637217930,node,47.0389282,7.3729307,private,,,,,Schüpfen,,,,,,,,,3054,Ziegeleistrasse,,,,,,,,,,,,,,,,,,,,"nur über 118 abrufbar, Feuerwehrmagazin",,,,,,,,,defibrillator,144,,,,,,,,,node/6637217930,,,,,,,,,,,,,,,,,,,,,,,,,Feuerwehr Schüpfen,,,,,,,,,+41 79 792 82 56,,,,,,,,,,,,,,,,,,,,,,,,,
6637217931,node,47.0396424,7.4022489,permissive,,,,,Schüpfen,,,,,,,64,Schwanden,3054,,,,,,,,,,,,,,,,,,,,,"Indoor Schiessanlage, Zeitweise öffentlich",,,,,,,,,defibrillator,144,,,,,,,,,node/6637217931,,,,,,,,,,,,,,,,,,,,,,,,,Indoor Schiessanlage,,,,,,,,,+41 31 879 22 50,,,,,,,,,,,,,,,,,,,,,,,,,
6637217932,node,47.027161,7.3316715,permissive,,,,,Seedorf,,,,,,,137,,3267,Bernstrasse,,,,,,,,,,,,,,,,,,,,"Wohn- und Pflegeheim Friensberg, Zeitweise öffentlich",,,,,,,,,defibrillator,144,,,,,,,,,node/6637217932,,,,,,,,,,,,,,,,,,,,,,,,,Wohn- und Pflegeheim Friensberg,,,,,,,,,+41 32 391 91 30,,,,,,,,,,,,,,,,,,,,,,,,,
6637217938,node,47.0201653,7.4401432,permissive,,,,,Münchenbuchsee,,,,,,,1,,3053,Meisenweg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,,,,node/6637217938,,,,,,,,,,,,,,,,,,,,,"Mo-Fr 07:00-12:00, 13:30-19:00; Sa 07:00-12:00; Su 09:00-11:00",,,,Kleintierpraxis Dr. Witschi,,,,,,,,,+41 31 868 10 10,,,,,,,,,,,,,,,,,,,,,,,,,
6637217939,node,47.0210375,7.4477721,permissive,,,,,Münchenbuchsee,,,,,,,10,,3053,Oberdorfstrasse,,,,,,,,,,,,,,,,,,,,"Restaurant Schützenhaus, nur während Öffnungszeiten",,,,,,,,,defibrillator,144,,,,,,,,,node/6637217939,,,,,,,,,,,,,,,,,,,,,,,,,Restaurant Häberli’s Schützenhaus,,,,,,,,,+41 31 868 89 88,,,,,,,,,,,,,,,,,,,,,,,,,
6637275854,node,46.9970337,7.4627452,permissive,,,,,Zollikofen,,,,,,,1,,3052,Eichenweg,,,,,,,,,,,,,,,,,,,,"nur tagsüber, Defi befindet sich im EG im Sanitätszimmer / an der Loge melden",,,,,,,,,defibrillator,144,,,,,,,,,node/6637275854,,,,yes,,,,,,,,,,,,,,,,,,,,,Bundesamt für Informatik und Telekommunikation,,,,,,,,,+41 79 222 42 15,,,,,,,,,,,,,,,,,,,,,,,,,
6637275857,node,47.0024539,7.443325,permissive,,,,,Zollikofen,,,,,,,20,,3052,Alpenstrasse,,,,,,,,,,,,,,,,,,,,Bitte am Empfang melden,,,,,,,,,defibrillator,144,,,,,,,,,node/6637275857,,,,yes,,,,,,,,,,,,,,,,,Mo-Fr 07:30-17:00,,,,Securitas AG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6637275858,node,46.9871223,7.3850918,permissive,,,,,Uettligen,,,,,,,1,,3043,Säriswilstrasse,,,,,,,,,,,,,,,,,,,,Zahnarztpraxis Dr. med dent Reto Büchli,,,,,,,,,defibrillator,144,,,,,,,,,node/6637275858,,,,,,,,,,,,,,,,,,,,,Mo-Fr 07:00-17:00,,,,Zahnarztpraxis Dr. med dent Reto Büchli,,,,,,,,,+41 31 822 12 12,,,,,,,,,,,,,,,,,,,,,,,,,
6637275860,node,46.9965956,7.2867158,permissive,,,,,Frieswil,,,,,,,12,,3035,Brügi,,,,,,,,,,,,,,,,,,,,"Arztpraxis Frieswil, Praxis ist übers Wochenende geschlossen",,,,,,,,,defibrillator,144,,,,,,,,,node/6637275860,,,,yes,,,,,,,,,,,,,,,,,,,,,Arztpraxis Frieswil,,,,,,,,,+41 31 825 60 30,,,,,,,,,,,,,,,,,,,,,,,,,
6637275861,node,47.0167984,7.2300768,permissive,,,,,Kallnach,,,,,,,22,,3283,Oberfeld,,,,,,,,,,,,,,,,,,,,Turnhalle im Eingangsbereich,,,,,,,,,defibrillator,144,,,,,,,,,node/6637275861,,,,yes,,,,,,,,,,,,,,,,,Mo-Fr 07:00-22:00,,,,Gemeinde Kallnach,,,,,,,,,+41 32 382 14 14,,,,,,,,,,,,,,,,,,,,,,,,,
6637275867,node,47.0018226,7.4415178,permissive,,,,,Zollikofen,,,,,,,58,,3052,Alpenstrasse,,,,,,,,,,,,,,,,,,,,Haupteingang innen links an der Wand,,,,,,,,,defibrillator,144,,,,,,,,,node/6637275867,,,,yes,,,,0,,,,,,,,,,,,,Mo-Fr 07:00-18:00,,,,GEWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6637275868,node,46.9945276,7.4591926,permissive,,,,,Zollikofen,,,,,,,10,,3052,Schützenstrasse,,,,,,,,,,,,,,,,,,,,"Beim Empfang, Eingangstüre",,,,,,,,,defibrillator,144,,,,,,,,,node/6637275868,,,,,,,,,,,,,,,,,,,,,Mo-Fr 07:30-17:00,,,,Swissherdbook,,,,,,,,,+41 31 910 61 11,,,,,,,,,,,,,,,,,,,,,,,,,
6637275869,node,47.001482,7.4507275,permissive,,,,,Zollikofen,,,,,,,79,,3052,Kirchlindachstrasse,,,,,,,,,,,,,,,,,,,,beim Haupteingang neben dem Empfang,,,,,,,,,defibrillator,144,,,,,,,,,node/6637275869,,,,yes,,,,,,,,,,,,,,,,,Mo-Fr 06:00-20:00,,,,Eidgenössisches Hochschulinstitut für Berufsbildung EHB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6637285488,node,46.9933993,7.4570093,permissive,,,,,Zollikofen,,,,,,,103,,3052,Bernstrasse,,,,,,,,,,,,,,,,,,,,Beim Kundendienst melden,,,,,,,,,defibrillator,144,,,,,,,,,node/6637285488,,,,,,,,,,,,,,,,,,,,,"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 07:30-17:00",,,,Migros Aare,,,,,,,,,+41 58 567 26 00,,,,,,,,,,,,,,,,,,,,,,,,,
6637423595,node,46.9095376,7.3608641,permissive,,,,,Oberwangen,,,,,,,792,,3173,Freiburgstrasse,,,,,,,,,,,,,,,,,,,,Der Defibrillator befindet sich links beim Eingang und ist nur zu den Öffnungszeiten verfügbar,,,,,,,,,defibrillator,144,,,,,,,,,node/6637423595,,,,,,,,,,,,,,,,,,,,,"Mo-Fr 07:00-11:45,13:00-17:15",,,,Mosimann Holzbau AG,,,,,,,,,+41 31 978 50 00,,,,,,,,,,,,,,,,,,,,,,,,,
6637982898,node,46.8220791,7.3457353,permissive,,,,,Schwarzenburg,,,,,,,14,,3150,Schlüchtern,,,,,,,,,,,,,,,,,,,,"Standort: Eingangsbereich-Empfang 06.00 - 21.00, Nachts via Türklingel",,,,,,,,,defibrillator,144,,,,,,,,,node/6637982898,,,,,,,,,,,,,,,,,,,,,,,,,"Ar Sunnsyste (Wohnen, Begleiten, Pflegen)",,,,,,,,,+41 31 734 13 13,,,,,,,,,,,,,,,,,,,,,,,,,
6637982903,node,46.8387572,7.3652975,private,,,,,Lanzenhäusern,,,CH,,,,106,,3148,Riedstrasse,,,,,,,,,,,,,,,,,,,,Nur für Firmenmitarbeiter zugänglich,,,,,,,,,defibrillator,144,,,,,,,,,node/6637982903,,,,,,,,,,,,,,NARIDA AG,,,,,,,,,,,Narida AG,,,,,,,,,+41 31 734 39 00,,,,,,,,,,,,,,,,,,,,,,,,,
6637982905,node,46.8224452,7.4355277,permissive,,,,,Rüeggisberg,,,,,,,4,,3088,Brügglenstrasse,,,,,,,,,,,,,,,,,,,,Zugänglich von 07.00 - abends,,,,,,,,,defibrillator,144,,,,,,,,,node/6637982905,,,,,,,,,,,,,,,,,,,,,,,,,Schulhaus Ziegelacker,,,,,,,,,+41 79 448 10 19,,,,,,,,,,,,,,,,,,,,,,,,,
6638279372,node,45.9336273,8.9714997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outside wall,,,,,,,,,defibrillator,144,,,,,,,,,node/6638279372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6638770696,node,46.9232948,7.4141501,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Beim Kundendienst melden, Der AED ist im Untergeschoss, bei den Kassen der Migros.",,,,,,,,,defibrillator,144,,,,,,,,,node/6638770696,,,,,,,,-1,,,,,,,,,,,,,"Mo-Th 08:00-20:00, Fr 08:00-21:00, Sa 07:30-17:00",,,,Migros Aare,,,,,,,,,+41 58 567 58 01,,,,,,,,,,,,,,,,,,,,,,,,,
6638770697,node,46.9264212,7.4149623,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3 AED's im Gebäude, Bei Haupteingang melden",,,,,,,,,defibrillator,144,,,,,,,,,node/6638770697,,,,yes,,,,,,,,,,,,,,,,,Mo-Fr 08:00-17:00,,,,Haag-Streit AG,,,,,,,,,+41 31 978 01 11,,,,,,,,,,,,,,,,,,,,,,,,,
6638770698,node,46.9458154,7.405083,permissive,,,,,Bern,,,,,,,33,,3001,Stöckackerstrasse,,,,,,,,,,,,,,,,,,,,"Haupteingang geschlossen, Klingel vor Ort",,,,,,,,,defibrillator,144,,,,,,,,,node/6638770698,,,,,,,,,,,,,,,,,,,,,Mo-Fr 07:30-17:00,,,,Energie Wasser Bern,,,,,,,,,+41 31 321 33 12,,,,,,,,,,,,,,,,,,,,,,,,,
6638770699,node,46.9418024,7.3933025,permissive,,,,,Bern,,,,,,,72,,3018,Bernstrasse,,,,,,,,,,,,,,,+41 31 9905500,,,,,"In der Apotheke, Rucksack mit AED, Beutel und O2 vorhanden",,,,,,,,,defibrillator,144,,,,,,,,,node/6638770699,,,,,,,,,,,,,,,,,,,,,"Mo-Fr 08:00-12:15,13:30-18:30, Sa 08:00-12:15,13:30-16:00",,,,Bümpliz Apotheke und Drogerie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6638770700,node,46.8922495,7.4162494,permissive,,,,,Gasel,,,,,,,120,,3144,Büschigasse,,,,,,,,,,,,,,,,,,,,"AED ist im Clubhaus , Zeitweise öffentlich",,,,,,,,,defibrillator,144,,,,,,,,,node/6638770700,,,,,,,,,,,,,,,,,,,,,,,,,Clubhaus FC Sternenberg,,,,,,,,,+41 79 689 47 67,,,,,,,,,,,,,,,,,,,,,,,,,
6638770702,node,46.9494861,7.3838559,permissive,,,,,,,,,,"Waldmannstrasse 68, 3027 Bern",,,,,,,,,,,,,,,,,,,,,,,,,Haupteingang Waldmannstrasse,,,,,,,,,defibrillator,144,,,,,,,,,node/6638770702,,,,,,,,,,,,,,,,,,,,,Mo-Fr 07:00-18:00,,,,Wohnheim Acherli,,,,,,,,,+41 31 9962026,,,,,,,,,,,,,,,,,,,,,,,,,
6638770703,node,46.9383196,7.3982954,permissive,,,,,Bern,,,,,,,251,,3018,Freiburgstrasse,,,,,,,,,,,,,,,,,,,,"Büros im 4. Stock des 4. Turms 2 Defibrillatoren vor Ort, Büros 3415 und 3417, Tagsüber Bürozeiten",,,,,,,,,defibrillator,144,,,,,,,,,node/6638770703,,,,yes,,,,4,,,,,,,,,,,,,,,,,Conduent Business Solutions AG,,,,,,,,,+41 79 343 61 67,,,,,,,,,,,,,,,,,,,,,,,,,
