osm_id,osm_type,lat,lon,access,addr:city,addr:country,addr:floor,addr:housename,addr:housenumber,addr:place,addr:postcode,addr:street,addr:street:en,air_conditioning,alarm,alt_name,amenity,bicycle,branch,brand,brand:wikidata,building,check_date,check_in,colour,contact:addr:full,contact:email,contact:emergency,contact:phone,contact:website,covered,defibrillator:location,defibrillator:location:de,defibrillator:location:en,defibrillator:location:fr,description,description:de,description:en,elevator,email,emergency,emergency:amenity,emergency:phone,emergency_telephone_code,fixme,foot,highway,id,image,image:license,image_1,image_2,indoor,internet_access,latitude,layer,leisure,level,level:ref,location,locked,longitude,manufacturer,mapillary,motor_vehicle,name,note,opening_hours,operator,operator:email,operator:phone,operator:type,outdoor,panoramax,phone,phone:CH,planned:tourism,postal_code,ref,source,sport,start_date,support,survey:date,tourism,url,website,wheelchair,wheelchair:description,wikimedia_commons
8561665442,node,47.3913352,7.718723,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,In ehemaliger Swisscom Telefonkabine (In Gebäude eingebaut),,,,,,,,,defibrillator,,144,,,,,node/8561665442,,,,,yes,,,,,,,,,,,,,,,24/7,Gemeinde Liedertswil - Gemeinderat Andreas Messerli,,,,,,+41 79 347 81 44,,,,,,,,,,,,,,,
8562538644,node,47.472982,8.4945425,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schulgelände,,,,,,,,,defibrillator,,144,,,,,node/8562538644,,,,,no,,,,,,,,,,,,,,,24/7,"Gemeinde Niederhasli, Marion Engeler",,,,,,+41 43 411 22 00,,,,,,,,,,,,,,,
8562538646,node,47.4801678,8.485828,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gemeindehaus, beim Eingang",,,,,,,,,defibrillator,,144,,,,,node/8562538646,,,,,no,,,,,,,,,,,,,,,24/7,Feuerwehr Niederhasli,,,,,,+41 43 411 22 45,,,,,,,,,,,,,,,
8562579133,node,47.4729391,8.675939,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unter dem gedeckten Durchgang beim Werkhof.,,,,,,,,,defibrillator,,144,,,,,node/8562579133,,,,,no,,,,,,,,,,,,,,,24/7,Urs Altorfer,,,,,,+41 79 327 95 53,,,,,,,,,,,,,,,
8562579134,node,47.4754431,8.6758733,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Durchgang Windfang Schulhaus - Turnhalle,,,,,,,,,defibrillator,,144,,,,,node/8562579134,,,,,no,,,,,,,,,,,,,,,24/7,Schulhauswart Bernhard Koch,,,,,,+41 79 336 06 87,,,,,,,,,,,,,,,
8562583189,node,47.241142,8.7235644,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vor Eingang,,,,Grüner Kasten,,,,,defibrillator,,144,,,,,node/8562583189,,,,,no,,,,,0,,,,,,,,,,24/7,Lifetec AG Schweiz,,,,,,+41 44 926 15 93,,,,,,,,,,,,,,,
8562610126,node,47.0626613,8.5260773,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Alterszentrum Chriesigarte, im Windfang",,,,,,,,,defibrillator,,144,,,,,node/8562610126,,,,,yes,,,,,,,,,,,,,,,24/7,"Alterszentrum Chriesigarte Arth, Claudiu Somesan",,,,,,+41 41 854 87 47,,,,,,,,,,,,,,,
8562610127,node,47.4977823,8.0030941,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,An der linken Wand des Gemeindehauses bei der Eingangstüre. Das Gemeindehaus liegt direkt gegenüber der Raiffeisenbank in Gipf-Oberfrick.,,,,,,,,,defibrillator,,144,,,,,node/8562610127,,,,,no,,,,,,,,,,,,,,,24/7,Raiffeisenbank Regio Frick-Mettauertal / Ernst Ryf,,,,,,+41 62 865 44 68,,,,,,,,,,,,,,,
8562615971,node,47.475795,8.6777715,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hinter dem Clubhaus an der Hauswand, Südseite, beschildert",,,,,,,,,defibrillator,,144,,,,,node/8562615971,,,,,no,,,,,,,,,,,,,,,24/7,Beim TC Brütten: Michael Vogt,,,,,,+41 79 234 20 27,,,,,,,,,,,,,,,
8562819833,node,47.2889647,8.6131644,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Im Eingangsbereich, auf der Innenseite, hinter einer Glasscheibe sichtbar. Am Tag frei zugänglich, in der Nacht muss geläutet werden, dass die Nachtwache den Defi aushändigen kann",,,,24h verfügbar / über Nachtwache,,,,,defibrillator,,144,,,,,node/8562819833,,,,,yes,,,,,,,,,,,,,,,24/7,Senevita Im Rebberg,,,,,,+41 44 915 80 50,,,,,,,,,,,,,,,
8563305272,node,47.4007048,8.0846551,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Beim Zivilschutz, zwischen Abfallsammelstelle und CLubhaus FC Rohr",,,,,,,,,defibrillator,,144,,,,,node/8563305272,,,,,no,,,,,,,,,,,,,,,24/7,Zivilschutzorganisation ZSO Aare Region,,,,,,+41 62 843 47 20,,,,,,,,,,,,,,,
8563563117,node,46.4881403,8.2695937,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coop Eingang,,,,24/24,,,,,defibrillator,,144,,,,,node/8563563117,,,,,no,,,,,,,,,,,,,,,24/7,Gemeinde,,,,,,,,,,,,,,,,,,,,,
8563849317,node,47.2601695,8.3738888,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,24-Stundenbereich der Raiffeisenbank,,,,,,,,,defibrillator,,144,,,,,node/8563849317,,,,,yes,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,
8563935117,node,47.3518622,8.3424515,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rathaus Bremgarten,,,,,,,,,defibrillator,,144,,,,,node/8563935117,,,,,no,,,,,,,,,,,,,,,24/7,Gemeinde,,,,,,,,,,,,,,,,,,,,,
8566388918,node,47.5034155,8.7926027,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Niderwis 2,,,,an der Aussenwand,,,,,defibrillator,,144,,,,,node/8566388918,,,,,no,,,,,,,,,,,,,,,24/7,Gmemeinde Elsau,,,,,,+41523687814,,,,,,,,,,,,,,,
8569916017,node,47.4157887,9.492073,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Schulhaus Wald, Eingang Turnhalle",,,,"Der Defibrillator ist rund um die Uhr von aussen, vor dem Eingang der Turnhalle zugänglich. ",,,,,defibrillator,,144,,,,,node/8569916017,,,,,no,,,,,,,,,,,,,,,24/7,Gemeinde Wald,,,,,,,,,,,,,,,,,,,,,
8570538945,node,47.5404224,8.8267583,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turnhalle rechts neben Haupteingang im Aussenbereich,,,,,,,,,defibrillator,,144,,,,,node/8570538945,,,,,no,,,,,,,,,,,,,,,24/7,"Schule Wiesendangen, Schulverwaltung",,,,,,+41 52 320 60 70,,,,,,,,,,,,,,,
8570581775,node,47.3898698,8.508537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1. OG - Empfangsdesk Genossenschaft Migros Zürich,,,,24h verfügbar via Portier,,,,,defibrillator,,144,,,,,node/8570581775,,,,,yes,,,,,1,,,,,,,,,,24/7,"Genossenschaft Migros Zürich, Adrian Eigenmann (Verantwortlich für die Betriebssanität Areal",,,,,,+41 58 561 51 11,,,,,,,,,,,,,,,
8571282217,node,47.5189821,8.3344584,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ausserhalb Eingang Schulhaus Rietwiese,,,,öffentlich zugänglich ,,,,,defibrillator,,144,,,,,node/8571282217,,,,,no,,,,,,,,,,,,,,,24/7,Schule,,,,,,,,,,,,,,,,,,,,,
8572041517,node,46.8161114,6.7872228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Entrée batiment communale,,,,,,,,,defibrillator,,144,,,,,node/8572041517,,,,,no,,,,,,,,,,,,,,,24/7,Cheyres-Châbles,,,,,,,,,,,,,,,,,,,,,
8573686397,node,47.5206116,8.016107,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rechts neben dem Eingang zum Turnhallengebäude,,,,,,,,,defibrillator,,144,,,,,node/8573686397,,,,,no,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,
8573698870,node,47.4223754,7.5981637,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Im Eingang des Gemeindehauses, von aussen frei zugänglich.",,,,,,,,,defibrillator,,144,,,,,node/8573698870,,,,,no,,,,,,,,,,,,,,,24/7,Gemeinde Himmelried,,,,,,+41 61 741 17 78,,,,,,,,,,,,,,,
8573701059,node,47.0645037,7.6128396,yes,Burgdorf,,,,1,,3401,Dunantstrasse,,,,,,,,,,,,,,,,,,,,Beim Parkplatz,,,,,,,,,defibrillator,,144,,,,,node/8573701059,,,,,no,,,,,,,,,,,,,,,24/7,Polizeiwache Burgdorf,,,,,,+41 31 638 80 00,,,,,,,,,,,,,,,
8573760299,node,47.3165639,8.5810924,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vor dem Haupteingang des Schulhauses Wiltiswacht,,,,24/7,,,,,defibrillator,,144,,,,,node/8573760299,,,,,no,,,,,,,,,,,,,,,24/7,Gemeinde Küsnacht,,,,,,,,,,,,,,,,,,,,,
8573760300,node,47.3205088,8.6353245,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eingang Turnhalle,,,,,,,,,defibrillator,,144,,,,,node/8573760300,,,,,no,,,,,,,,,,,,,,,24/7,Gemeinde Küsnacht,,,,,,,,,,,,,,,,,,,,,
8573760301,node,47.3259207,8.6029836,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eingang Seite Sportplatz Schulhaus Itschnach,,,,,,,,,defibrillator,,144,,,,,node/8573760301,,,,,no,,,,,,,,,,,,,,,24/7,Gemeinde Küsnacht,,,,,,,,,,,,,,,,,,,,,
8573760302,node,47.3254816,8.5871608,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vordach Haupteingang Schulhaus Erb,,,,,,,,,defibrillator,,144,,,,,node/8573760302,,,,,no,,,,,,,,,,,,,,,24/7,Gemeinde Küsnacht,,,,,,,,,,,,,,,,,,,,,
8573760303,node,47.3268034,8.5779773,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unterflureingang Fahrradkeller und Turnhalleneingang,,,,,,,,,defibrillator,,144,,,,,node/8573760303,,,,,no,,,,,,,,,,,,,,,24/7,Gemeinde Küsnacht,,,,,,,,,,,,,,,,,,,,,
8573815630,node,47.2390525,9.0311003,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Im Bushäuschen Bushaltestelle Birkenhalde, zwischen Einfahrt Birkenhaldenstrasse und Ottenhofenstrasse Uetliburg",,,,,,,,,defibrillator,,144,,,,,node/8573815630,,,,,no,,,,,,,,,,,,,,,24/7,Politische Gemeinde Gommiswald,,,,,,+41 79 156 15 91,,,,,,,,,,,,,,,
8573815631,node,47.234191,9.0206659,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Im Bushäuschen zwischen Rickenstrasse 31 und 29 (Gauenhof, Coop)",,,,,,,,,defibrillator,,144,,,,,node/8573815631,,,,,no,,,,,,,,,,,,,,,24/7,Politische Gemeinde Gommiswald,,,,,,+41 79 156 15 91,,,,,,,,,,,,,,,
8573815632,node,47.2327302,9.0241737,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Beim Oberstufenschulhaus, bei der Abwartswohnung Links an der Betonmauer, bevor man die grosse Freitreppe zum Schulhauseingang geht",,,,,,,,,defibrillator,,144,,,,,node/8573815632,,,,,no,,,,,,,,,,,,,,,24/7,Politische Gemeinde Gommiswald,,,,,,+41 79 156 15 91,,,,,,,,,,,,,,,
8573815633,node,47.219712,9.0496693,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beim Hauseingang Rechts an der Hauswand,,,,,,,,,defibrillator,,144,,,,,node/8573815633,,,,,no,,,,,,,,,,,,,,,24/7,Politische Gemeinde Gommiswald,,,,,,+41 79 156 15 91,,,,,,,,,,,,,,,
8573818307,node,47.4651855,8.9696731,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Vor dem Hauseingang, direkt an der Blumenaustrasse Nr. 19",,,,,,,,,defibrillator,,144,,,,,node/8573818307,,,,,no,,,,,,,,,,,,,,,24/7,Monika Huwyler (nothelfer-centrum Ostschweiz),,,,,,+41 79 400 65 90,,,,,,,,,,,,,,,
8573930036,node,47.347774,8.2430295,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Links von Treppe,,,,,,,,,defibrillator,,144,,,,,node/8573930036,,,,,no,,,,,,,,,,,,,,,24/7,Gemeinde Villmergen,,,,,,+41 56 619 59 00,,,,,,,,,,,,,,,
8573989124,node,47.4044888,8.5496002,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hauseingang,,,,,,,,,defibrillator,,144,,,,,node/8573989124,,,,,no,,,,,,,,,,,,,,,24/7,Siedlungsgenossenschaft Sunnige Hof,,,,,,+41443172020,,,,,,,,,,,,,,,
8574001445,node,47.4040901,8.5501089,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hauseingang,,,,,,,,,defibrillator,,144,,,,,node/8574001445,,,,,no,,,,,,,,,,,,,,,24/7,Siedlungsgenossenschaft Sunnige Hof,,,,,,+41443172020,,,,,,,,,,,,,,,
8574112527,node,46.2286277,8.7199038,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,All'entrata del comune,,,,,,,,,defibrillator,,144,,,,,node/8574112527,,,,,yes,,,,,,,,,,,,,,,24/7,Commune,,,,,,+41 91 649 74 37,,,,,,,,,,,,,,,
8574115090,node,47.2966832,8.445261,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Defibrillator ist beim Eingang der Turnhalle Schache Delta in einem Kasten (von Aussen zugänglich),,,,,,,,,defibrillator,,144,,,,,node/8574115090,,,,,no,,,,,,,,,,,,,,,24/7,Gemeindeverwaltung Hedingen,,,,,,+41 44 762 25 25,,,,,,,,,,,,,,,
8574115092,node,46.3254752,7.9875745,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beim Eingang an der Wand,,,,,,,,,defibrillator,,144,,,,,node/8574115092,,,,,no,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,
8574115093,node,46.323878,7.9917734,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Im Unterstand der Bushaltestelle,,,,,,,,,defibrillator,,144,,,,,node/8574115093,,,,,no,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,
8574119617,node,47.4185618,8.2162982,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,rechts vom Haupteingang der Bäckerei sichtbar von der Hauptstrasse,,,,,,,,,defibrillator,,144,,,,,node/8574119617,,,,,no,,,,,,,,,,,,,,,24/7,Gemeindeverwaltung,,,,,,+41 62 896 12 60,,,,,,,,,,,,,,,
8574205094,node,47.6019484,9.0024845,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Am Eingang der Schule,,,,,,,,,defibrillator,,144,,,,,node/8574205094,,,,,no,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,
8576857317,node,46.9791725,8.3949689,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schreinerei Meyer AG,,,,Vor dem Eingang,,,,,defibrillator,,144,,,,,node/8576857317,,,,,no,,,,,,,,,,,,,,,24/7,Schreinerei Meyer AG,,,,,,,,,,,,,,,,,,,,,
8577475481,node,47.1898173,8.8495273,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bei den Briefkästen - Eingangstüre die Mobiliar,,,,,,,,,defibrillator,,144,,,,,node/8577475481,,,,,no,,,,,,,,,,,,,,,24/7,"resQshock GmbH, 8863 Buttikon",,,,,,+41 55 460 22 44,,,,,,,,,,,,,,,
8577501996,node,46.9624604,6.8681745,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A l'entrée du bâtiment A, juste derrière la porte coulissante vitrée.",,,,24h verfügbar / disponible 24h/24,,,,,defibrillator,,144,,,,,node/8577501996,,,,,yes,,,,,,,,,,,,,,,24/7,"CPNE BC, Colombier",,,,,,+41 32 843 48 00,,,,,,,,,,,,,,,
8577596282,node,46.2382539,7.3650107,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,A gauche de l'entrée de la caserne des pompiers,,,,,,,,,defibrillator,,144,,,,,node/8577596282,,,,,no,,,,,,,,,,,,,,,24/7,Pompier de Sion,,,,,,,,,,,,,,,,,,,,,
8577602968,node,46.9082673,7.1119067,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hauptstrasse Murten Fribourg Kreisel Courgevaux 3 Ausfahrt zum Schulhaus beim Haupteingang links,,,,,,,,,defibrillator,,144,,,,,node/8577602968,,,,,no,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,
8585585217,node,46.8746247,7.2849287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ambulanz und Rettungsdienst Sense AG, Altschlossstrasse 19, 3184 Wünnewil",,,,,,,,,defibrillator,,144,,,,,node/8585585217,,,,,no,,,,,,,,,,,,,,,24/7,Ambulanz und Rettungsdienst Sense AG,,,,,,+41264961266,,,,,,,,,,,,,,,
8587335817,node,47.5916347,8.289154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parkhotel Bad Zurzach,,,,,,,,,defibrillator,,144,,,,,node/8587335817,,,,,yes,,,,,,,,,,,,,,,24/7,Hotel,,,,,,,,,,,,,,,,,,,,,
8588875208,node,46.178222,8.8414529,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Outside, on the left side of the entrance",,,,,,,,,defibrillator,,144,,,,,node/8588875208,,,,,no,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,
8592038485,node,47.3205252,8.0534011,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Durchgang Gemeindehaus, im offenen Durchgang",,,,,,,,,defibrillator,,144,,,,,node/8592038485,,,,,yes,,,,,,,,,,,,,,,24/7,Gemeinde Hirschthal,,,,,,+41 62 739 20 50,,,,,,,,,,,,,,,
8592065341,node,47.1734103,8.970766,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Haupteingang,,,,,,,,,defibrillator,,144,,,,,node/8592065341,,,,,no,,,,,,,,,,,,,,,24/7,"Glasmanufaktur Buttikon, 8864 Reichenburg",,,,,,+41 55 460 22 44,,,,,,,,,,,,,,,
8592071117,node,47.1684617,8.9750928,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,beim Haupteingang,,,,,,,,,defibrillator,,144,,,,,node/8592071117,,,,,no,,,,,,,,,,,,,,,24/7,Gemeinde Reichenburg,,,,,,+41 55 460 22 44,,,,,,,,,,,,,,,
8592079955,node,46.8871532,7.308295,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eingang Begegnungszentrum Reformierte Kirchgemeinde,,,,,,,,,defibrillator,,144,,,,,node/8592079955,,,,,no,,,,,,,,,,,,,,,24/7,Reformierte Kirchgemeinde Wünnewil Flamatt Überstorf,,,,,,,,,,,,,,,,,,,,,
8592488919,node,47.4314033,8.5760505,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,,Im Rescueshop Mettlengasse 6,,,,unregelmässig geöffnet jedoch kann 24 h geklingelt werden,,,,info@rescuetools.ch,defibrillator,,144,,,,,node/8592488919,,,,,yes,,,,,0,,,,,,,,,,24/7,Rescuetools A.Melliger,,,,,,+41 44 811 50 50,,,,,,,,,,,,,,,
8592533918,node,46.6022252,9.958689,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,auf Schulhausplatz,,,,,,,,,defibrillator,,144,,,,,node/8592533918,,,,,no,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,
8592538601,node,47.5023321,9.0716476,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Aussenschrank am Feuerwehrdepot Braunau (Sicherheitsverbund Region Wil SG), beim Entsorgungsplatz der Gemeinde",,,,,,,,,defibrillator,,144,,,,,node/8592538601,,,,,no,,,,,,,,,,,,,,,24/7,"Sicherheitsverbund Region Wil, Feuerwehr Braunau, Thomas Widmer, 9500 Wil SG",,,,,,+41 58 346 23 00,,,,,,,,,,,,,,,
8592588023,node,47.5110753,9.1723305,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,am Feuerwehrdepot,,,,,,,,,defibrillator,,144,,,,,node/8592588023,,,,,no,,,,,,,,,,,,,,,24/7,"Dorfverein Neukirch an der Thur, Präsident Erwin Lanker",,,,,,+41 71 642 40 84,,,,,,,,,,,,,,,
8592588148,node,47.1090294,7.3611156,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Haupteingang rechts neben der Türe aussen,,,,,,,,,defibrillator,,144,,,,,node/8592588148,,,,,no,,,,,,,,,,,,,,,24/7,Reavita AG,,,,,,+41 44 466 80 66,,,,,,,,,,,,,,,
8595060317,node,47.4664634,9.3936001,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aussenfassade Eberle Transporte,,,,,,,,,defibrillator,,144,,,,,node/8595060317,,,,,no,,,,,,,,,,,,,,,24/7,Privat,,,,,,,,,,,,,,,,,,,,,
8597447618,node,47.5220387,9.3625148,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Südfassade Tierarztpraxis Hofplatz,,,,,,,,,defibrillator,,144,,,,,node/8597447618,,,,,no,,,,,,,,,,,,,,,24/7,"KompetenzHaus GmbH, Christian Lüthi",,,,,,+41 71 646 04 22,,,,,,,,,,,,,,,
8599180999,node,47.5217443,9.199642,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Der ZOLL AED 3 ist ausserhalb des Dorfladens montiert für jedermann zugänglich.,,,,,,,,,defibrillator,,144,,,,,node/8599180999,,,,,no,,,,,,,,,,,,,,,24/7,Gemeinde Kradolf-Schönenberg,,,,,,,,,,,,,,,,,,,,,
8599976517,node,47.2016508,8.9465686,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schulhaus Enenda,,,,,,,,,defibrillator,,144,,,,,node/8599976517,,,,,no,,,,,,,,,,,,,,,24/7,Gemeinde,,,,,,,,,,,,,,,,,,,,,
8600411917,node,47.5468577,8.9649181,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Feuerwehrdepot,,,,,,,,,defibrillator,,144,,,,,node/8600411917,,,,,no,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,
8601199303,node,47.3360866,8.432729,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Haupteingang Mehrzweckgebäude, Turnhalle",,,,,,,,,defibrillator,,144,,,,,node/8601199303,,,,,no,,,,,,,,,,,,,,,24/7,Primarschule Aesch,,,,,,+41 44 739 10 91,,,,,,,,,,,,,,,
8601206594,node,47.5039493,8.7567732,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beim Haupteingang links,,,,,,,,,defibrillator,,144,,,,,node/8601206594,,,,,no,,,,,,,,,,,,,,,24/7,Roger Auer,,,,,,+41 79 621 97 17,,,,,,,,,,,,,,,
8601206595,node,47.5135613,8.7690854,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bei den Aussen-WC`s rechts,,,,,,,,,defibrillator,,144,,,,,node/8601206595,,,,,no,,,,,,,,,,,,,,,24/7,Roger Auer,,,,,,+41 79 621 97 17,,,,,,,,,,,,,,,
8601768088,node,47.2389531,8.7440448,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Haupteingang (draussen),,,,,,,,,defibrillator,,144,,,,,node/8601768088,,,,,no,,,,,,,,,,,,,,,24/7,"Sonova AG, Betriebssanität",,,,,,+41 58 928 01 01,,,,,,,,,,,,,,,
8602157937,node,47.495704,8.74617,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Garderobengebäude vor dem Büro auf der rechten Seite,,,,,,,,,defibrillator,,144,,,,,node/8602157937,,,,,no,,,,,,,,,,,,,,,24/7,Tino Imfeld,,,,,,+41 79 962 39 99,,,,,,,,,,,,,,,
8602255717,node,47.3489942,8.5978588,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Spital Zollikerberg, Notfallstation",,,,,,,,,defibrillator,,144,,,,,node/8602255717,,,,,yes,,,,,,,,,,,,,,,24/7,Notfall Spital Zollikerberg,,,,,,+41443972111,,,,,,,,,,,,,,,
8602600454,node,46.8908899,7.4999848,,Belp,CH,,,34,,3123,Dorfstrasse,,,,,,,,,,,,,,,,,,,,Links neben der Eingangstüre,,,,,,,,,defibrillator,,144,,,,,node/8602600454,,,,,,,,,,,,,,,,,,,,24/7,Reformierte Kirche Belp-Belpberg-Toffen,,,,no,,,,,,,,,,,,,,,,,
8605496117,node,47.4666798,9.4210054,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"volg mörschwil, rechts vom eingang um die ecke, draussen",,,,Unabhängig von den Öffnungszeiten ,,,,,defibrillator,,144,,,,,node/8605496117,,,,,no,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,
8606368117,node,47.5729095,8.7812725,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nordfassade Gemeindesaal neben Eingangstüre Gewölbekeller,,,,,,,,,defibrillator,,144,,,,,node/8606368117,,,,,no,,,,,,,,,,,,,,,24/7,"Gemeinde Altikon, Peter Kägi",,,,,,+41 52 336 12 26,,,,,,,,,,,,,,,
8607991153,node,46.675453,6.6834533,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dans la cabine téléphonique à côté de la boîte aux lettres,,,,,,,,,defibrillator,,144,,,,,node/8607991153,,,,,no,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,
8610194017,node,47.1864478,8.8273534,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pfarrweid 4 Altendorf,,,,Links neben Hauseingang,,,,,defibrillator,,144,,,,,node/8610194017,,,,,no,,,,,,,,,,,,,,,24/7,Gemeinde Altendorf,,,,,,,,,,,,,,,,,,,,,
8610901717,node,47.0489322,8.6066983,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Feuerwehrlokal Steinen,,,,,,,,,defibrillator,,144,,,,,node/8610901717,,,,,no,,,,,,,,,,,,,,,24/7,Gemeinde Steinen,,,,,,,,,,,,,,,,,,,,,
8611714217,node,47.0539194,8.5856931,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Feuerwehrlokal Steinerberg ,,,,,,,,,defibrillator,,144,,,,,node/8611714217,,,,,no,,,,,,,,,,,,,,,24/7,Gemeinde Steinerberg,,,,,,,,,,,,,,,,,,,,,
8617211933,node,47.0599049,8.5320587,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,RIWAG Türen AG,,,,an der Fassade,,,,,defibrillator,,144,,,,,node/8617211933,,,,,no,,,,,,,,,,,,,,,24/7,RIWAG Türen AG,,,,,,+41 41 859 00 31,,,,,,,,,,,,,,,
8621096417,node,47.0202488,8.6608602,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fussballplatz Tschaibrunnen,,,,"Beim Eingang von Kabinen
",,,,,defibrillator,,144,,,,,node/8621096417,,,,,no,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,
8621170738,node,47.2108049,7.7468893,yes,Bützberg,,,,25,,4922,Sonnhaldestrasse,,,,,,,,,,,,,,,,,,,,Beim alten Eingang zur Aula.,,,,,,,,,defibrillator,,144,,,,,node/8621170738,,,,,no,,,,,,,,,,,,,,,24/7,Schule Bützberg,,,,,,+41 62 958 60 30,,,,,,,,,,,,,,,
8622817587,node,46.982107,9.6468695,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,,144,,,,,node/8622817587,,,,,no,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,
