osm_id,osm_type,lat,lon,access,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,check_date,defibrillator:location,defibrillator:location:en,description,emergency,emergency:phone,fixme,id,indoor,latitude,level,longitude,name,note,opening_hours,operator,phone,postal_code,ref,source,website,wheelchair
13700727401,node,47.4677897,7.7762436,yes,,,,,,,Dellenbodenweg 8,,Beim Haupteingang aussen,defibrillator,144,,node/13700727401,no,,0,,,,24/7,Firma Schaer Pharma,+41 61 975 05 00,,,,,
13700797701,node,47.559728,7.587055,permissive,,,,,,,Amt für Umwelt und Energie,,Während Bürozeiten. Am Schalter melden. Achtung von 12:00 - 13:00 geschlossen,defibrillator,144,,node/13700797701,yes,,0,,,,Mo - Fr 08:00 - 17:00,Amt für Umwelt und Energie,+41 612670812,,,,,
13700798201,node,47.5708953,7.6651528,yes,,,,,,,Bioflix Einkaufladen 5meter links neben Eingang,,immer zugänglich,defibrillator,144,,node/13700798201,no,,0,,,,24/7,Gemeinde Bettingen,+41 61 267 00 80,,,,,
13700854001,node,47.4743292,7.6007812,,,,,,,,Schulhaus Schützenmatt,,"während der Öffnungszeiten der Schule bzw. Schwimmhalle verfügbar.Ausserhalb Schulferien, Mo - Fr 07:00 bis 21:30 Uhr, Sa 08:00 - 16:00 Uhr",defibrillator,144,,node/13700854001,yes,,0,,,,,Gemeinde Aesch,+41 61 756 77 25,,,,,
13700885301,node,47.570023,7.635897,yes,,,,,,,Bluttrainwer 12 Haupteingang,,,defibrillator,144,,node/13700885301,no,,0,,,,24/7,Gemeinde Riehen,+41 61 646 81 61,,,,,
13700908701,node,47.4325642,7.3404777,yes,,,,,,,Hauseingang,,,defibrillator,144,,node/13700908701,no,,0,,,,24/7,Gemeinde Roggenburg,+41 76 390 88 55,,,,,
13700926201,node,47.464149,7.8141561,permissive,,,,,,,EG in der Praxis,,Zu den Praxisöffnungszeiten,defibrillator,144,,node/13700926201,yes,,0,,,,"Mo-Fr 08:00-12:00,13:30-17:00",,+41 61 551 26 00,,,,,
13700927401,node,47.434342,7.5208032,permissive,,,,,,,Luisi & Diener AG,,während der Öffnungszeiten verfügbar,defibrillator,144,,node/13700927401,yes,,0,,,,Mo-Fr 07:00-18:00,,+41 61 711 40 76,,,,,
13700941601,node,47.5011519,7.7215071,permissive,,,,,,,Haupteingang,,während den Öffnungszeiten verfügbar,defibrillator,144,,node/13700941601,yes,,0,,,,07:00 - 17:30,Firma Beijer Ref Schweiz AG,+41 61 906 14 14,,,,,
13700953901,node,47.489733,7.599919,yes,,,,,,,Bruggstrasse 91,,von 08.00 - 23.00 Uhr ist das Gebäude offen. Während der Nacht ist ein Pikettdienst im Haus und öffnet nach Klingelnd die Tür.,defibrillator,144,,node/13700953901,yes,,0,,,,24/7,Verein für Sozialpsychiatrie Baselland,+41 61 500 62 00,,,,,
13701041801,node,47.5534464,7.5530778,permissive,,,,,,,"Haupteingang Calvinhaus, Baslerstrasse 226",,Nur öffentlich zugänglich während Veranstaltungen im Calvinhaus,defibrillator,144,,node/13701041801,yes,,0,,,,,Reformierte Kirchgemeinde Allschwil-Schönenbuch,+41 61 481 30 11,,,,,
13701080101,node,47.385571,7.751974,private,,,,,,,Wohnhaus mit Physiotherapie,,Zugänglich wenn A. Früh anwesend,defibrillator,144,,node/13701080101,yes,,0,,,,,Privatperson,,,,,,
13701091501,node,47.5583264,7.5787964,permissive,,,,,,,Birmannsgasse 8,,,defibrillator,144,,node/13701091501,yes,,1,,,,Mo-Fr 8:00-17:00,Universität Basel,+41 79 716 97 62,,,,,
13701339701,node,47.514128,7.622666,private,,,,,,,Nach Haupteingang links in Bürotüre (hängt direkt am Eingang links am Schrank),,24 Std verfügbar,defibrillator,144,,node/13701339701,yes,,0,,,,24/7,"VSP Verein für Sozialpsychiatrie Bahnhofstrasse 29, 4402 Frenkendorf",+41 61 500 60 00,,,,,
13702411123,node,47.549314,7.576371,private,,,,,,,2. Stock Eingangsbereich rechts,,Zu Bürozeiten im 2. Stock bei Eskamed AG läiuten. Ausserhalb dieser Zeiten im 3. Sstock bei Keberle läuten,defibrillator,144,,node/13702411123,yes,,2,,,,24/7,Silva Keberle,+41 79 211 22 82,,,,,
13702945801,node,47.3855875,7.8188434,yes,,,,,,,"Gemeindehaus, linke Seite",,,defibrillator,144,,node/13702945801,no,,0,,,,24/7,Gemeinde Eptingen,+41 62 299 12 62,,,,,
13710392603,node,47.4879841,7.5946788,private,,,,,,,"Pfeffingerstrasse 21, 4153 Reinach - Logistikhalle 1",,Zugang nur mit Mitarbeitenden vor Ort möglich.,defibrillator,144,,node/13710392603,yes,,0,,,,Mo - Fr 07:30-16:30,Neoperl AG,+41 61 716 74 11,,,,,
13712960901,node,47.393823,7.7515575,yes,,,,,,,Gemeindeverwaltung,,,defibrillator,144,,node/13712960901,no,,0,,,,,Einwohnergemeinde Oberdorf,+41 61 965 90 90,,,,,
13712989901,node,47.450504,7.6017162,,,,,,,,Wohngebäude Grellingerstrasse 40,,öffentlich zugänglich,defibrillator,144,,node/13712989901,no,,0,,,,,Einwohnergemeinde Duggingen,+41 61 756 99 00,,,,,
13713153701,node,47.4166093,7.7168838,yes,,,,,,,"Gemeindehaus, Eingang Gemeindesaal",,immer zugänglich,defibrillator,144,,node/13713153701,no,,0,,,,00:00-23:59,Gemeinde Arboldswil,+41 79 683 72 34,,,,,
13713175501,node,47.5598867,7.593153,permissive,,,,,,,"Amt für Wirtschaft und Arbeit, BS, Utengasse 36, 4058, rechts neben dem Empfang bei Teeküche",,Der Defi ist rechts neben dem Emfang in der Eingangshalle an der Wand. Mo-Fr. 08:00 - 17:00 Uhr,defibrillator,144,,node/13713175501,yes,,0,,,,Mo-Fr 08:00-17:00,"Amt für Wirtschaft und Arbeit (AWA), Benjamin Bochsler, Leiter Hausverwaltung",+41 61 267 88 41,,,,,
13713184701,node,47.4942987,7.6034502,permissive,,,,,,,Beim Filterhaus am Beckenrand,,während Öffnungszeiten,defibrillator,144,,node/13713184701,no,,0,,,,Mo-Su 10:00-19:00,"Gemeinde Reinach, Hauptstrasse 10, 4153 Reinach BL",+41 61 511 60 00,,,,,
13713233701,node,47.5598706,7.592855,yes,,,,,,,Stiftung Habitat,,währen Oeffnungszeiten,defibrillator,144,,node/13713233701,yes,,0,,,,8:30-19:00,Stiftung Habitat,+41 61 327 10 60,,,,,
13713334701,node,47.4930023,7.5823493,yes,,,,,,,Überbauung der Wohnbaugenossenschaft Rynach,,,defibrillator,144,,node/13713334701,no,,0,,,,24/7,Wohnbaugenossenschaft Rynach,,,,,,
13713343801,node,47.4911567,7.5960069,yes,,,,,,,Musikschule Reinach,,,defibrillator,144,,node/13713343801,no,,0,,,,24/7,"Gemeinde Reinach, Hauptstrasse 10, 4153 Reinach BL",+41 61 511 60 00,,,,,
13713617302,node,47.5487046,7.597305,permissive,,,,,,,"Baumann & Cie, Banquiers",,"während Öffnungszeiten zugänglich, Zutritt und erhältlich nur über den Empfang",defibrillator,144,,node/13713617302,yes,,0,,,,"Mo-Fr 08:15-12:00, 13:30-16:45","Baumann & Cie, Banquiers",+41 61 279 41 41,,,,,
13715424801,node,47.4335021,7.5301091,,,,,,,,Bahnhofstrasse,,Aussen am Gebäude,defibrillator,144,,node/13715424801,no,,,,,,,,,,,,,
13715424902,node,47.4335021,7.5301091,,,,,,,,Bahnhofstrasse,,Aussen am Gebäude,defibrillator,144,,node/13715424902,no,,,,,,,,,,,,,
13715533601,node,47.538312,7.6045768,permissive,,,,,,,"Reinacherstrasse 85, 4053 Basel, Haupteingang, oberhalb Treppenstufen an der Wand",,während Öffnungszeiten verfügbar,defibrillator,144,,node/13715533601,yes,,0,,,,"Mo-Fr 06:45-12:00, 13:00-16:45","HGC Handel AG, Reinacherstrasse 85, 4053 Basel",+41 79 627 47 45,,,,,
13715566901,node,47.550416,7.585469,yes,,,,,,,EIngang Binningerstrasse 6,,"Immer, da vor dem Gebäude an der Wand",defibrillator,144,,node/13715566901,no,,0,,,,24/7,TUM,+41 61 267 68 24,,,,,
13715583101,node,47.3976885,7.8578881,yes,,,,,,,"Schule Herrenmatt, Eingang MZH",,öffentlich zugänglich,defibrillator,144,,node/13715583101,no,,,,,,24/7,Gemeinde,+41 62 285 10 80,,,,,
13716402801,node,47.5573698,7.5863051,,,,,,,,Theater Fauteuil und Tabouretti,,,defibrillator,144,,node/13716402801,yes,,0,,,,,Theater Fauteuil,+41 61 261 26 11,,,,,
13716838601,node,47.564676,7.5787431,,,,,,,,"Departement Physik, erstes Obergeschoss, Treppe links.",,,defibrillator,144,,node/13716838601,yes,,1,,,,Mo-Fr 7:00-17:00,Univiersität Basel,+41 61 207 37 20,,,,,
