osm_id,osm_type,lat,lon,access,access:conditional,access:note,activation,addr:city,addr:country,addr:floor,addr:housenumber,addr:postcode,addr:street,alarm,amenity,bicycle,check_date,check_date:opening_hours,colour,contact:city,contact:country,contact:email,contact:housenumber,contact:phone,contact:postcode,contact:street,contact:website,covered,defibrillator:location,defibrillator:location:de,defibrillator:location:en,defibrillator:location:fr,description,destination,email,emergency,emergency:phone,fitness,fixme,foot,healthcare,id,image,indoor,latitude,level,level:ref,longitude,motor_vehicle,name,note,office,opening_hours,operator,operator:type,phone,phone:CH,postal_code,recycling_type,ref,source,start_date,survey:date,temporary,website,wheelchair
8359649211,node,47.2691999,8.8157951,permissive,,,,,,,,,,,,,,,,,,,,,,,,,bei der Einwohnerkontrolle,,,,nur im Winter (Okt-April),,gemeinde@bubikon.ch,defibrillator,144,,,,,node/8359649211,,yes,,0,,,,,,,,Gemeinde Bubikon,,+41 55 253 33 55,,,,,,,,,,
8382790996,node,47.192082,8.6837838,yes,,,,,,,,,,,,,,,,,,,,,,,,,Eingang Gebäude A,,,,öffentlich zugänglich,,,defibrillator,144,,,,,node/8382790996,,no,,,,,,,,,24/7,SOB,,+41 58 580 70 70,,,,,,,,,,
8382845170,node,47.3761554,8.5402954,yes,,,,,,,,,,,,,,,,,,,,,,,,,Im Büro der SOB,,,,nur während Büroöffnungszeiten,,,defibrillator,144,,,,,node/8382845170,,yes,,,,,,,,,,SOB,,+41 58 580 70 70,,,,,,,,,,
8383958604,node,47.4321875,8.5580139,yes,,,,,,,,,,,,,,,,,,,,,,,,,Bei den Liften EG,,,,während Bürozeiten verfügbar,,,defibrillator,144,,,,,node/8383958604,,yes,,,,,,,,,,,,,,,,,,,,,,
8394464414,node,47.4979764,8.7338816,,,,,,,,4,,Äusserer Rettenbachweg,,,,,,,,,,,,,,,,Foyer Tiefparterre (Ebene 2),,,,,,,defibrillator,144,,,,,node/8394464414,,yes,,,,,,,,,,Osttor,,,,,,,,,,,,
8394510713,node,47.2766284,8.4500057,,,,,,,,,,,,,,,,,,,,,,,,,,Im Eingangsbereich linke Seite,,,,,,,defibrillator,144,,,,,node/8394510713,,yes,,,,,,,,,,Stadtverwaltung Affoltern am Albis,,,,,,,,,,,,
8424840417,node,47.4046457,8.5331519,,,,,,,,,,,,,,,,,,,,,,,,,,"Hanging outside on the wall to the left of the bukding entrance. / Draussen an der Wand hängend, links vom Hauseingang.",,,,,,,defibrillator,144,,,,,node/8424840417,,no,,0,,,,,,,24/7,Siedlungsgenossenschaft Sunnige Hof,,+41443172020,,,,,,,,,,no
8425555999,node,47.4520436,8.5615074,yes,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 91,,,,,,,defibrillator,144,,,,,node/8425555999,,yes,,2,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG024,,,,,,yes
8425556295,node,47.4523452,8.5618155,yes,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 75,,,,,,,defibrillator,144,,,,,node/8425556295,,yes,,1,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG025,,,,,,yes
8425569481,node,47.4522143,8.5624228,yes,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 310,,,,,,,defibrillator,144,,,,,node/8425569481,,yes,,0,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG030,,,,,,yes
8425570787,node,47.4527567,8.5613177,yes,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 762,,,,,,,defibrillator,144,,,,,node/8425570787,,yes,,0,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG060,,,,,,yes
8425572253,node,47.4527404,8.56108,yes,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 100,,,,,,,defibrillator,144,,,,,node/8425572253,,yes,,1,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG028,,,,,,yes
8425583115,node,47.4499639,8.5610224,yes,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 200,,,,,,,defibrillator,144,,,,,node/8425583115,,yes,,2,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG015,,,,,,yes
8425596397,node,47.4522637,8.5623262,yes,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 200,,,,,,,defibrillator,144,,,,,node/8425596397,,yes,,1,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG033,,,,,,yes
8425597832,node,47.4522029,8.5622283,yes,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 386,,,,,,,defibrillator,144,,,,,node/8425597832,,yes,,0,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG031,,,,,,yes
8425603376,node,47.4525379,8.5614634,yes,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 100,,,,,,,defibrillator,144,,,,,node/8425603376,,yes,,1,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG034,,,,,,yes
8425606223,node,47.4527588,8.5610729,yes,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 100,,,,,,,defibrillator,144,,,,,node/8425606223,,yes,,2,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG029,,,,,,yes
8425607904,node,47.4535138,8.5614334,yes,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 700,,,,,,,defibrillator,144,,,,,node/8425607904,,yes,,1,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG039,,,,,,yes
8425611367,node,47.4532847,8.5611247,yes,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 700,,,,,,,defibrillator,144,,,,,node/8425611367,,yes,,1,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG032,,,,,,yes
8425613587,node,47.4538129,8.5579734,,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 930,,,,nur mit Zugangskarte erreichbar,,,defibrillator,144,,,,,node/8425613587,,yes,,3,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG043,,,,,,no
8425616083,node,47.4511854,8.5588963,yes,,,,,,,,,,,,,,,,,,,,,,,,,"Raumnummer 901

Column By Pret near B25",,,,,,,defibrillator,144,,,,,node/8425616083,,yes,,1,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG017,,,,,,yes
8425621621,node,47.4535518,8.5609671,yes,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 830,,,,,,,defibrillator,144,,,,,node/8425621621,,yes,,0.5,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG037,,,,,,yes
8425628638,node,47.4538303,8.5616958,yes,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 350,,,,,,,defibrillator,144,,,,,node/8425628638,,yes,,1,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG036,,,,,,yes
8425628674,node,47.4509902,8.5596258,yes,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 871,,,,,,,defibrillator,144,,,,,node/8425628674,,yes,,2,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG057,,,,,,yes
8425630720,node,47.4538558,8.5581962,yes,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 960,,,,,,,defibrillator,144,,,,,node/8425630720,,yes,,0.5,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG038,,,,,,yes
8425630958,node,47.4537549,8.5580076,yes,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 920,,,,,,,defibrillator,144,,,,,node/8425630958,,yes,,1,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG041,,,,,,yes
8425632614,node,47.4538657,8.5580809,,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 930,,,,nur mit Zugangskarte erreichbar,,,defibrillator,144,,,,,node/8425632614,,yes,,0,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG056,,,,,,no
8425637810,node,47.4537047,8.5602858,yes,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 840,,,,,,,defibrillator,144,,,,,node/8425637810,,yes,,1,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG040,,,,,,yes
8425641767,node,47.4538465,8.5565182,yes,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 960,,,,,,,defibrillator,144,,,,,node/8425641767,,yes,,1,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG042,,,,,,yes
8425647132,node,47.4542657,8.5636424,yes,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 100,,,,nur mit Zugangskarte erreichbar,,,defibrillator,144,,,,,node/8425647132,,yes,,0,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG006,,,,,,no
8425649787,node,47.4512063,8.5613574,yes,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 300,,,,,,,defibrillator,144,,,,,node/8425649787,,yes,,0,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG020,,,,,,yes
8425651075,node,47.4502838,8.5615303,yes,,,,,,,,,,,,,2026-01-03,,,,,,,,,,,,Raumnummer 200,,,,,,,defibrillator,144,,,,,node/8425651075,,yes,,0,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG021,,,,,,yes
8425653640,node,47.4512683,8.5612253,yes,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 200,,,,,,,defibrillator,144,,,,,node/8425653640,,yes,,2,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG022,,,,,,yes
8425653641,node,47.4519944,8.5602897,yes,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 088B,,,,,,,defibrillator,144,,,,,node/8425653641,,yes,,-1,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG027,,,,,,yes
8425657008,node,47.4494641,8.5609593,yes,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 200,,,,,,,defibrillator,144,,,,,node/8425657008,,yes,,0,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG014,,,,,,yes
8425663655,node,47.4513107,8.5573925,yes,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 989,,,,nur mit Zugangskarte erreichbar,,,defibrillator,144,,,,,node/8425663655,,yes,,0,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG058,,,,,,yes
8425669085,node,47.452792,8.5604842,yes,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 090B,,,,,,,defibrillator,144,,,,,node/8425669085,,yes,,-1,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG026,,,,,,yes
8425669125,node,47.4509184,8.5614003,yes,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 200,,,,,,,defibrillator,144,,,,,node/8425669125,,yes,,1,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG023,,,,,,yes
8425670307,node,47.4506464,8.5603283,yes,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 907,,,,,,,defibrillator,144,,,,,node/8425670307,,yes,,0,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG065,,,,,,yes
8425679537,node,47.4510538,8.5602673,yes,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 800,,,,,,,defibrillator,144,,,,,node/8425679537,,yes,,1,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG016,,,,,,yes
8425682245,node,47.4512407,8.5608466,yes,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 170,,,,,,,defibrillator,144,,,,,node/8425682245,,yes,,1,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG047,,,,,,yes
8425683456,node,47.4509729,8.5596698,yes,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 800,,,,,,,defibrillator,144,,,,,node/8425683456,,yes,,0,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG019,,,,,,yes
8425691486,node,47.4534043,8.570141,,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 720,,,,nur mit Zugangskarte erreichbar,,,defibrillator,144,,,,,node/8425691486,,yes,,1,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG052,,,,,,no
8425696196,node,47.4539484,8.5645712,,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 910,,,,nur mit Zugangskarte erreichbar,,,defibrillator,144,,,,,node/8425696196,,yes,,4,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG063,,,,,,yes
8425696231,node,47.4612588,8.5532461,yes,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 750,,,,,,,defibrillator,144,,,,,node/8425696231,,yes,,2,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG050,,,,,,yes
8425698087,node,47.4539357,8.5649586,private,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 100,,,,nur mit Zugangskarte erreichbar,,,defibrillator,144,,,,,node/8425698087,,yes,,0,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG005,,,,,,yes
8425701626,node,47.4511769,8.558531,yes,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 900,,,,,,,defibrillator,144,,,,,node/8425701626,,yes,,0,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG018,,,,,,yes
8425712010,node,47.4526241,8.5714997,,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 510,,,,nur mit Zugangskarte erreichbar,,,defibrillator,144,,,,,node/8425712010,,yes,,0,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG054,,,,,,no
8425722707,node,47.4610981,8.5567076,,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 360,,,,nur mit Zugangskarte erreichbar,,,defibrillator,144,,,,,node/8425722707,,yes,,0,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG048,,,,,,yes
8425726619,node,47.453844,8.5679081,,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 545,,,,nur mit Zugangskarte erreichbar,,,defibrillator,144,,,,,node/8425726619,,yes,,0,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG004,,,,,,no
8425729461,node,47.4508304,8.564797,yes,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 250,,,,,,,defibrillator,144,,,,,node/8425729461,,yes,,6,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG001,,,,,,yes
8425736939,node,47.4533939,8.5736247,yes,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 109,,,,,,,defibrillator,144,,,,,node/8425736939,,yes,,0,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG003,,,,,,no
8425738769,node,47.4527291,8.5700331,,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 340,,,,nur mit Zugangskarte erreichbar,,,defibrillator,144,,,,,node/8425738769,,yes,,0,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG053,,,,,,no
8425743754,node,47.4507896,8.5623036,yes,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 250,,,,,,,defibrillator,144,,,,,node/8425743754,,yes,,1,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG010,,,,,,yes
8425744089,node,47.4612009,8.5545657,yes,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 730,,,,,,,defibrillator,144,,,,,node/8425744089,,yes,,1,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG044,,,,,,yes
8425745462,node,47.4502993,8.564604,yes,,,,,,,,,,,,,,,,,,,,,,,,,Servicecenter ZRH,,,,ZUKO am Eingang rufen,,,defibrillator,144,,,,,node/8425745462,,yes,,5,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG008,,,,,,yes
8425747070,node,47.4610488,8.5556036,yes,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 450,,,,,,,defibrillator,144,,,,,node/8425747070,,yes,,1,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG045,,,,,,yes
8425749230,node,47.4609543,8.5575507,yes,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 150,,,,,,,defibrillator,144,,,,,node/8425749230,,yes,,2,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG046,,,,,,yes
8425749974,node,47.4497548,8.5621187,yes,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 270,,,,,,,defibrillator,144,,,,,node/8425749974,,yes,,-1,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG009,,,,,,yes
8425766247,node,47.4612492,8.5533876,yes,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 750,,,,,,,defibrillator,144,,,,,node/8425766247,,yes,,3,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG051,,,,,,yes
8425766248,node,47.4486301,8.5620831,,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 100,,,,nur mit Zugangskarte erreichbar,,,defibrillator,144,,,,,node/8425766248,,yes,,0,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG035,,,,,,yes
8425767491,node,47.4521319,8.5637506,yes,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 200,,,,,,,defibrillator,144,,,,,node/8425767491,,yes,,0,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG007,,,,,,yes
8425768484,node,47.4609981,8.5569243,yes,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 350,,,,,,,defibrillator,144,,,,,node/8425768484,,yes,,2,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG049,,,,,,yes
8425768489,node,47.4520178,8.5630952,yes,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 270,,,,,,,defibrillator,144,,,,,node/8425768489,,yes,,-1,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG009,,,,,,yes
8425781368,node,47.4503008,8.56217,yes,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 200,,,,,,,defibrillator,144,,,,,node/8425781368,,yes,,0,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG012,,,,,,yes
8425781369,node,47.4452593,8.5514903,,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 200,,,,nur mit Zugangskarte erreichbar,,,defibrillator,144,,,,,node/8425781369,,yes,,0,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG062,,,,,,no
8425785450,node,47.4497544,8.5621177,yes,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 450,,,,,,,defibrillator,144,,,,,node/8425785450,,yes,,0,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG013,,,,,,yes
8425789243,node,47.4495675,8.5624309,yes,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 450,,,,,,,defibrillator,144,,,,,node/8425789243,,yes,,1,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG064,,,,,,yes
8425793496,node,47.4467552,8.5691277,,,,,,,,,,,,,,,,,,,,,,,,,,Raumnummer 450,,,,nur mit Zugangskarte erreichbar,,,defibrillator,144,,,,,node/8425793496,,yes,,2,,,,,,,24/7,Flughafen Zürich AG,,+41 43 816 24 24,,,,RNG002,,,,,,yes
8433896589,node,47.6034594,8.6870696,yes,,,,,,,,,,,,,,,,,,,,,,,,,Beim Haupteingang im Aussenbereich,,,,,,,defibrillator,144,,,,,node/8433896589,,no,,,,,,,,,24/7,Granitec PARTS Agritec Griesser GmbH,,,,,,,,,,,,
8433896590,node,47.6044106,8.687075,yes,,,,,,,,,,,,,,,,,,,,,,,,,Beim Empfang,,,,,,,defibrillator,144,,,,,node/8433896590,,yes,,,,,,,,,"Mo-Fr 08:00-21:30; Sa,Su 09:00-14:00",Wow Fitness AG,,+41 52 301 27 37,,,,,,,,,,
8433896591,node,47.5996499,8.6835054,yes,,,,,,,,,,,,,,,,,,,,,,,,,in der Filliale,,,,,,,defibrillator,144,,,,,node/8433896591,,yes,,,,,,,,,"Mo-Fr 08:30-12:00,13:30-17:00",Ersparniskasse Schaffhausen,,+41 52 304 33 33,,,,,,,,,,
8433899436,node,47.5746633,8.6689007,no,,,,,,,,,,,,,,,,,,,,,,,,,In der Heilpädagogischen Schule,,,,während Schulzeiten verfügbar,,,defibrillator,144,,,,,node/8433899436,,yes,,,,,,,,,,,,,,,,,,,,,,
8433905384,node,47.5947846,8.6772307,yes,,,,,,,,,,,,,,,,,,,,,,,,,Im Gebäude der Sozial-WG,,,,in der Regel 24h verfügbar,,,defibrillator,144,,,,,node/8433905384,,yes,,,,,,,,,24/7,Mosaik Sozialtherapie A,,+41 52 304 30 30,,,,,,,,,,
8445470117,node,47.3405876,8.6681241,no,,,,,,,,,,,,,,,,,,,,,,,,,Feuerwehrdepot Maur,,,,im Sanitätsfahrzeug,,,defibrillator,144,,,,,node/8445470117,,yes,,,,,,,,,,Feuerwehr Maur,,,,,,,,,,,,
8445584053,node,47.3902248,8.5146016,yes,,,,,,,,,,,,,2025-08-28,,,,,,,,,,,,Im Eingangsbereich Pfingstweidstrasse 60b,,,,,,,defibrillator,144,,,,,node/8445584053,,yes,,0,,,,,,,,,,,,,,,,,,,,yes
8445597217,node,47.6921711,8.64011,yes,,,,,,,,,,,,,,,,,,,,,,,,,Turnhalle Spielbrett (Im Velounterstand),,,,immer zugänglich,,,defibrillator,144,,,,,node/8445597217,,no,,,,,,,,,24/7,Gemeinde,,,,,,,,,,,,
8445599617,node,47.6927444,8.6435367,yes,,,,,,,,,,,,,,,,,,,,,,,,,Polizeiposten Feuerthalen (neben Eingang,,,,immer zugänglich,,,defibrillator,144,,,,,node/8445599617,,no,,,,,,,,,24/7,Gemeinde,,,,,,,,,,,,
8445603117,node,47.6840295,8.6632132,yes,,,,,,,,,,,,,,,,,,,,,,,,,Kindergarten Langwiesen (beim Eingang),,,,,,,defibrillator,144,,,,,node/8445603117,,no,,,,,,,,,24/7,Gemeinde,,,,,,,,,,,,
8446032163,node,47.4392257,8.4387559,yes,,,,,,,,,,,,,,,,,,,,,,,,,Befindet sich neben den Informationstafeln der Gemeinde,,,,,,,defibrillator,144,,,,,node/8446032163,,no,,,,,,,,,24/7,Gemeindeverwaltung Dällikon,,+41 44 847 19 19,,,,,,,,,,
8446724817,node,47.5320675,8.673271,yes,,,,,,,,,,,,,2025-05-11,,,,,,,,,,,,Sportanlage Pöschenriet ,,,,Bei Garderobeneingang unten,,,defibrillator,144,,,,,node/8446724817,,no,,,,,,,,,24/7,Gemeinde Neftenbach,,,,,,,,,,,,
8446759517,node,47.5242595,8.6630867,,,,,,,,,,,,,,,,,,,,,,,,,,Dreifachturnhalle Ebni,,,,Während Hallenbetrieb verfügbar,,,defibrillator,144,,,,,node/8446759517,,yes,,,,,,,,,Mo-Su 08:00-20:00,Gemeinde,,,,,,,,,,,,
8446920417,node,47.4123344,8.6163951,,,,,,,,,,,,,,,,,,,,,,,,,,Jumbo Zentrale im Qualipet Center,,,,"Eingang Nord verwenden, im 2. OG",,,defibrillator,144,,,,,node/8446920417,,yes,,,,,,,,,"Mo-Fr 08:00-12:00,13:30-17:00",Jumbo-Markt AG,,+41448056111,,,,,,,,,,
8448182917,node,47.386347,8.5198691,,,,,,,,,,,,,,,,,,,,,,,,,,neue Hard 9 bei der Loge 7/24h,,,,rund um die Uhr,,,defibrillator,144,,,,,node/8448182917,,yes,,,,,,,,,24/7,Zürcher Kantonalbank,,,,,,,,,,,,
8450413517,node,47.6136593,8.5363756,yes,,,,,,,,,,,,,,,,,,,,,,,,,Gemeinde Rafz neben Gebäude,,,,,,,defibrillator,144,,,,,node/8450413517,,no,,,,,,,,,24/7,,,,,,,,,,,,,
8457452918,node,47.3557809,8.7089652,,,,,,,,,,,,,,,,,,,,,,,,,,Bachofen AG,,,,während Öffnungszeiten via Betriebssanität Bachofen AG,,,defibrillator,144,,,,,node/8457452918,,yes,,,,,,,,,"Mo-Th 08:00-12:00,13:00-17:00; Fr 08:00-12:00,13:00-16:15",Betrebssanität Bachofen AG,,+41449441270,,,,,,,,,,
8461458032,node,47.4105926,8.5431598,yes,,,,,,,,,,,,,2025-10-23,,,,,,,,,,,,Neben dem Kundendienst,,,,,,,defibrillator,144,,,,,node/8461458032,,yes,,1,,,,,,,Mo-Sa 08:00-20:00; PH off,Genossenschaft Migros Zürich,,+41 58 543 98 00,,,,,,,,,,yes
8461565646,node,47.4151496,8.5633227,yes,,,,,,,,,,,,,,,,,,,,,,,,,Höhere Fachschule für Rettungsberufe (HFRB),,,,Beim Eingang 1.OG,,,defibrillator,144,,,,,node/8461565646,,yes,,1,,,,,,,Mo-Fr 07:30-13:30,"Schutz & Rettung, Zürich",,,,,,,,,,,,yes
8461610909,node,47.3920476,8.4838519,yes,,,,,,,,,,,,,,,,,,,,,,,,,Eingangshalle an Säule,,,,,,,defibrillator,144,,,,,node/8461610909,,yes,,,,,,,,,Mo-Fr 07:00-17:00,Helbling AG,,+41 44 438 17 11,,,,,,,,,,
8467137519,node,47.4155852,8.5076112,yes,,,,,,,,,,,,,2026-03-05,,,,,,,,,,,,"Lerchenhalde 67. Ecke vom Gebäude, links von de Treppen",,,,,,,defibrillator,144,,,,,node/8467137519,,no,,,,,,,,,24/7,,,,,,,,,,,,,
8474598977,node,47.5455178,8.7052534,yes,,,,,,,,,,,,,,,,,,,,,,,,,direkt am Velounterstand,,,,,,,defibrillator,144,,,,,node/8474598977,,no,,,,,,,,,24/7,Gemeinde Hettlingen,,,,,,,,,,,,
8480125218,node,47.409306,8.5525268,yes,,,,,,,,,,,,,,,,,,,,,,,,,An der Wand,,,,,,,defibrillator,144,,,,,node/8480125218,,no,,0,,,,,,,24/7,,,,,,,,,,,,,limited
8486151363,node,47.3709136,8.5209488,yes,,,,,,,,,,,,,,,,,,,,,,,,,Haupteingang,,,,,,,defibrillator,144,,,,,node/8486151363,,no,,,,,,SanArena Rettungsschule,,,24/7,SanArena Rettungsschule,,+41444616161,,,,,,,,,,
8491952517,node,47.4433841,8.6293045,yes,,,,,,,,,,,,,,,,,,,,,,,,,Gemeindehaus beim Briefkasten,,,,,,,defibrillator,144,,,,,node/8491952517,,no,,,,,,,,,24/7,Gemeinde Bassersdorf,,,,,,,,,,,,
8493560317,node,47.4308759,8.5742094,,,,,,,,,,,,,,,,,,,,,,,,,,Schulhaus Mettlen,,,,,,,defibrillator,144,,,,,node/8493560317,,yes,,,,,,,,,"Mo-Fr 07:30-12:00,13:30-17:00",,,,,,,,,,,,,
8494549157,node,47.3974875,8.6010426,,,,,,,,,,,,,,,,,,,,,,,,,,Links vom Eingang USZ Stettbach - Haus B,,Left of the entrance to USZ Stettbach - Building B,A gauche de l'entrée USZ Stettbach - Maison B,,,,defibrillator,144,,,,,node/8494549157,,no,,,,,,,,,24/7,,,,,,,,,,,,,
8500495394,node,47.3756114,8.493074,yes,,,,,,,,,,,,,,,,,,,,,,,,,"Outside, on the wall of the building",,,,"Outside, on the wall of the building",,,defibrillator,144,,,,,node/8500495394,,no,,,,,,,,,24/7,,,,,,,,,,,,,
