osm_id,osm_type,lat,lon,access,access:conditional,access:note,addr:city,addr:city:de,addr:city:fr,addr:country,addr:floor,addr:full,addr:housename,addr:housenumber,addr:place,addr:postcode,addr:street,addr:street:de,addr:street:fr,air_conditioning,amenity,bicycle,branch,brand,brand:wikidata,building,check_date,check_date:opening_hours,check_in,colour,contact:addr,contact:addr:full,contact:email,contact:emergency,contact:mobile,contact:phone,contact:website,covered,defibrillator:location,defibrillator:location:de,defibrillator:location:en,description,elevator,email,emergency,emergency:phone,emergency_telephone_code,entrance,fixme,floor,foot,id,image_1,image_2,indoor,internet_access,latitude,level,location,longitude,motor_vehicle,name,note,opening_hours,operator,outdoor,outdoor_seating,phone,phone:CH,planned:tourism,postal_code,ref,seasonal,source,support,survey:date,tourism,website,wheelchair,wikimedia_commons
6636784160,node,47.1263501,7.2463184,permissive,,,Nidau,,,,,,,15,,2560,Lyss-Strasse,,,,,,,,,,,,,,,,,,,,,,Zugriff nur während den Öffnungszeiten via Kundendienst,,,,,,defibrillator,144,,,,,,node/6636784160,,,yes,,,,,,,,,"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-17:00",Migros Nidau,,,+41 58 567 94 00,,,,,,,,,,,,
6636784161,node,47.1156447,7.2351175,permissive,,,Ipsach,,,,,,,1,,2563,Dorfstrasse,,,,,,,,,,,,,,,,,,,,,,Zugriff nur während den Öffnungszeiten via Kundendienst,,,,,,defibrillator,144,,,,,,node/6636784161,,,,,,,,,,,,"Mo-Fr 08:00-19:00, Sa 08:00-17:00",Migros Ipsach,,,+41 58 567 36 00,,,,,,,,,,,,
6636784162,node,47.1344911,7.2303014,permissive,,,Biel / Bienne,,,,,,,,,2502,Neuenburgstrasse,,,,,,,,,,,,,,,,,,,,,,"Kanuanlage Biel Eingang Theorieraum G1, Zeitweise öffentlich",,,,,,defibrillator,144,,,,,,node/6636784162,,,yes,,,,,,,,,,BASPO / OFSPO,,,+41 58 467 61 11,,,,,,,,,,,,
6636784163,node,47.1348527,7.2478036,permissive,,,Biel Bienne,,,,,,,60,,2501,Rue Centrale / Zentralstrasse,,,,,,,,,,,,,,,,,,,,,,"Kongresshaus, 4. Stock,1. Büro rechts (Schublade unter Drucker) Palais des Congrès, 4ème étage, 1er bureau à droite (tiroir sous l'imprimante)",,,,,,defibrillator,144,,,,,,node/6636784163,,,yes,,,,,,,,,"Mo-Fr 08:00-11:45,14:00-17:00","Stadt Biel, Leitung Öffentliche Sicherheit",,,+41 32 326 18 02,,,,,,,,,,,,
6636784164,node,47.1175333,7.2241062,permissive,,,Ipsach,,,,,,,2,,2563,Birkenweg,,,,,,,,,,,,,,,,,,,,,,"Wassersportanlage Ipsach Eingang, Zeitweise öffentlich",,,,,,defibrillator,144,,,,,,node/6636784164,,,yes,,,,,,,,,,BASPO / OFSPO Macolin / Maggligen,,,+41 58 467 61 11,,,,,,,,,,,,
6636784165,node,47.0981912,7.2132994,yes,,,Sutz,,,,,,,1,,2572,Grünweg,,,,,,,,,,,,,,,,,,,,,,"aussen vor dem Haupteingang rechts, in Wand eingelassen",,,,,,defibrillator,144,,,,,,node/6636784165,,,,,,,,,,,,24/7,Schul- und Mehrzweckanlage,,,+41 78 684 53 74,,,,,,,,,,,,
6636784166,node,47.1227352,7.2697757,permissive,,,Brügg,,,,,,,20,,2555,Industriestrasse,,,,,,,,,,,,,,,,,,,,,,im Parterre,,,,,,defibrillator,144,,,,,,node/6636784166,,,,,,,,,,,,"Mo-Fr 07:30-12:00, 13:15-17:00",JAG Jakob AG,,,+41 32 374 34 03,,,,,,,,,,,,
6636784167,node,47.1128759,7.2359977,permissive,,,Ipsach,,,,,,,9,,2563,Höhestrasse,,,,,,,,,,,,,,,,,,,,,,"Eingang Hallenbad Ipsach. Die Öffnungszeiten ändern von Zeit zu Zeit, da das Hallenbad bzw. der Eingang vom Hallenba",,,,,,defibrillator,144,,,,,,node/6636784167,,,,,,,,,,,,,Primarschule Ipsach,,,+41 32 333 78 86,,,,,,,,,,,,
6636784168,node,47.1151915,7.2345386,yes,,,Ipsach,,,,,,,8,,2563,Dorfstrasse,,,,,,,,,,,,,,,,,,,,,,Auf der linken Seite beim Haupteingang.,,,,,,defibrillator,144,,,,,,node/6636784168,,,no,,,0,,,,,,24/7,Gemeindeverwaltung Ipsach,,,+41 32 333 78 78,,,,,,,,,,,,
6636784169,node,47.0841717,7.2113626,permissive,,,Mörigen,,,,,,,14a,,2572,Schulstrasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,node/6636784169,,,,,,,,,,,,"Mo-We,Fr 07:30-12:00,13:30-17:30, Th 07:30-12:00",Praxisgemeinschaft Mörigen,,,+41 32 397 24 24,,,,,,,,,,,,
6636784170,node,47.0881665,7.2062709,permissive,,,Mörigen,,,,,,,38,,2572,Seestrasse,,,,,,,,,,,,,,,,,,,,,,Bistro am See,,,,,,defibrillator,144,,,,,,node/6636784170,,,,,,,,,,,,Apr-Oct 00:00-24:59,Bistro am See,,,+41 32 397 02 03,,,,,,,,,,,,
6636784171,node,47.068764,7.200781,yes,,,Täuffelen,,,,,,,5,,2575,Käsereistrasse,,,,,,,,,,,,,,,,,,,,,,"Eingang Turnhalle, tagsüber",,,,,,defibrillator,144,,,,,,node/6636784171,,,no,,,,,,,,,24/7,Primarschule Täuffelen,,,+41 79 633 52 23,,,,,,,,,,,,
6636784172,node,47.0980513,7.2625961,yes,,,Jens,,,,,,,5,,2565,Hinterdorf,,,,,,,,,,,,,,,,,,,,,,Gemeindehaus,,,,,,defibrillator,144,,,,,,node/6636784172,,,,,,,,,,,,24/7,Gemeindeverwaltung Jens,,,+41 32 333 11 61,,,,,,,,,,,,
6636838628,node,47.0065494,7.0282338,permissive,,,Gampelen,,,,,,,123,,3236,Rothausstrasse,,,,,,,,,,,,,,,,,,,,,,"Bei der Terrasse Gemeinschaftshaus ""Lichthaus"" !!! Zugang nur mit Gästekarte zum Gelände. !!!",,,,,,defibrillator,144,,,,,,node/6636838628,,,,,,,,,,,,May-Sep 10:00-18:00,Naturistengelände - Stiftung die neue Zeit,,,+41 79 446 99 82,,,,,,,,,,,,
6636838630,node,46.98889,7.0591094,permissive,,,Gampelen,,,,,,,,,3236,Lindenhof,,,,,,,,,,,,,,,,,,,,,,Zeitweise öffentlich,,,,,,defibrillator,144,,,,,,node/6636838630,,,,,,,,,,,,,JVA Zentrale,,,+41 31 635 65 86,,,,,,,,,,,,
6636838631,node,47.0062381,7.1051035,yes,,,Ins,,,,,,,2,,3232,Dorfplatz,,,,,,,,,,,,,,,,,,,,,,Rechts vom Hintereingang (an Holztüre),,,,,,defibrillator,144,,,,,,node/6636838631,,,no,,,,,,,,,24/7,Gemeindeverwaltung Ins,,,+41 32 313 96 30,,,,,,,,,,,,
6636838632,node,47.00798,7.1071394,permissive,,,Ins,,,,,,,13,,3232,Rebstockweg,,,,,,,,,,,,,,,,,,,,,,Im Eingangsbereich rechts,,,,,,defibrillator,144,,,,,,node/6636838632,,,,,,,,,,,,"07:00-12:00,13:00-17:00",Mehrzweckhalle Ins,,,+41 79 309 76 81,,,,,,,,,,,,
6636838633,node,47.00849,7.1129918,permissive,,,Ins,,,,,,,25,,3232,Rötschmattenweg,,,,,,,,,,,,,,,,,,,,,,"Im Eingangsbereich Sporthalle, rechts hinten",,,,,,defibrillator,144,,,,,,node/6636838633,,,,,,,,,,,,"07:00-12:00, 13:00-17:00",Sporthalle Ins,,,+41 79 480 22 44,,,,,,,,,,,,
6636838634,node,47.0214398,7.1368335,permissive,,,Brüttelen,,,,,,,34,,3237,Mühlegasse,,,,,,,,,,,,,,,,,,,,,,Beim Personal telefonisch anfragen.,,,,,,defibrillator,144,,,,,,node/6636838634,,,,,,,,,,,,,Stiftung Brüttelenbad,,,+41 32 321 38 00,,,,,,,,,,,,
6636838635,node,47.0665104,7.1036073,yes,,,La Neuveville,,,,,,,34,,2520,Chemin des Vignolans,,,,,,,,,,,,,,,,,,,,,,"Disponible 24h à la réception De nuit sonner à la porte principale, la veilleuse vous apporte le DEA",,,,,,defibrillator,144,,,,,,node/6636838635,,,,,,,,,,,,24/7,Home Mon Repos,,,+41 32 752 14 14,,,,,,,,,,,,
6636838636,node,47.0466674,7.098051,yes,,,Erlach,,,,,,,23,,3235,Stadtgraben,,,,,,,,,,,,,,,,,,,,,,"Durchgang beim Campingkiosk, WC Trakt",,,,,,defibrillator,144,,,,,,node/6636838636,,,no,,,,,,,,,24/7,,,,+41 32 338 88 88,,,,,,,,,,,no,
6636838637,node,47.0374578,7.1058665,,,,Vinelz,,,,,,,51,,3234,Seestrandweg,,,,,,,,,,,,,,,,,,,,,,nur über Feuerwehr zu beziehen (Tel. 118 oder 079 408 68 27),,,,,,defibrillator,144,,,,,,node/6636838637,,,yes,,,,,,,,,24/7,Feuerwehr Jolimont,,,+41 79 408 68 27,,,,,,,,,,,,
6636838638,node,47.0389919,7.0980472,yes,,,Erlach,,,,,,,54,,3235,Vinelzstrasse,,,,,,,,,,,,,,,,,,,,,,Schuleingang,,,,,,defibrillator,144,,,,,,node/6636838638,,,,,,,,,,,,24/7,Oberstufenschule Erlach,,,+41 32 338 88 88,,,,,,,,,,,,
6636838639,node,47.0431685,7.097062,yes,,,Erlach,,,,,,,14,,3235,Im Städtchen,,,,,,,,,,,,,,,,,,,,,,"Vor Eingang Bäckerei Möbius, Links an der Wand",,,,,,defibrillator,144,,,,,,node/6636838639,,,,,,,,,,,,24/7,Gemeinde Erlach,,,+41 32 338 88 88,,,,,,,,,,,,
6636838640,node,47.044392,7.0944901,yes,,,Erlach,,,,,,,28,,3235,Altstadt,,,,,,,,,,,,,,,,,,,,,,Gleich nach Torbogen links die Treppe hoch,,,,,,defibrillator,144,,,,,,node/6636838640,,,,,,,,,,,,24/7,Schulheim Schloss Erlach,,,+41 79 696 65 51,,,,,,,,,,,,
6636838641,node,47.0412898,7.094634,yes,,,Erlach,,,,,,,2,,3235,Rebenweg,,,,,,,,,,,,,,,,,,,,,,Eingang,,,,,,defibrillator,144,,,,,,node/6636838641,,,,,,,,,,,,24/7,Zivilschutzanlage Erlach,,,,,,,,,,,,,,,
6636838642,node,47.026657,7.0487869,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eingang Mehrzweckanlage,,,,,,defibrillator,144,,,,,,node/6636838642,,,no,,,,,,,,,24/7,Gemeinde Gals,,,,,,,,,,,,,,,
6636838643,node,47.0152087,7.0597651,yes,,,Gampelen,,,,,,,9,,3236,Insstrasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,node/6636838643,,,,,,,,,,,,24/7,Insstrasse 9,,,+41 79 346 08 35,,,,,,,,,,,,
6636906407,node,47.109935,7.3031625,permissive,,,Studen,,,,,,,6,,2557,Wydengasse,,,,,,,,,,,,,,,,,,,,,,"Im Sommer 06.30 - 17.30 Im Winter 07.00 - 17.00 In der Werkstatt, neben Kaffeautomat und Toilette",,,,,,defibrillator,144,,,,,,node/6636906407,,,,,,,,,,,,,"Stettler AG, Bauunternehmung, Werkhof",,,+41 32 374 45 54,,,,,,,,,,,,
6636906408,node,47.1000213,7.2939115,yes,,,Worben,,,,,,,4,,3252,Oberer Zelgweg,,,,,,,,,,,,,,,,,,,,,,Zeitweise öffentlich,,,,,,defibrillator,144,,,,,,node/6636906408,,,,,,,,,,,,24/7,Primarschule Worben,,,+41 79 738 90 77,,,,,,,,,,,,
6636906409,node,47.0442454,7.2754833,permissive,,,Aarberg,,,,,,,46,,3270,Stadtplatz,,,,,,,,,,,,,,,,,,,,,,wärend Öffnungszeiten der Gemeindeverwaltung. AED befindet sich im Gang des Erdgeschoss.,,,,,,defibrillator,144,,,,,,node/6636906409,,,,,,,,,,,,,Gemeinde Aarberg,,,+41 32 391 25 25,,,,,,,,,,,,
6636906410,node,47.1211819,7.2881418,yes,,,Aegerten,,,,,,,3,,2558,Schulstrasse,,,,,,,,,,,,,,,,,,,,,,Gemeindeverwaltung. AED von aussen zugänglich,,,,,,defibrillator,144,,,,,,node/6636906410,,,,,,,,,,,,24/7,Gemeinde Aegerten,,,+41 32 374 74 00,,,,,,,,,,,,
6636906411,node,47.0440268,7.2760075,yes,,,Aarberg,,,,,,,29,,3270,Stadtplatz,,,,,,,,,,,,,,,,,,,,,,Windfang Eingang Restaurant,,,,,,defibrillator,144,,,,,,node/6636906411,,,yes,,,,,,,,,Mo-Su 06:00-23:00,Hotel Restaurant Krone,,,+41 32 391 99 66,,,,,,,,,,,,
6636906412,node,47.1062193,7.3410915,yes,,,Büetigen,,,,,,,14,,3263,Hauptstasse,,,,,,,,,,,,,,,,,,,,,,an Hauswand montiert,,,,,,defibrillator,144,,,,,,node/6636906412,,,,,,,,,,,,24/7,Gemeindeverwaltung Büetigen,,,+41 32 384 39 79,,,,,,,,,,,,
6636906413,node,47.0610496,7.2709189,permissive,,,Kappelen,,,,,,,1,,3273,Schulweg,,,,,,,,,,,,,,,,,,,,,,während Schulzeiten und Anlässen in der MZH,,,,,,defibrillator,144,,,,,,node/6636906413,,,,,,,,,,,,,Gemeinde Kappelen,,,+41 79 596 40 46,,,,,,,,,,,,
6636906414,node,47.0752544,7.2986223,permissive,,,Lyss,,,,,,,17a,,3250,Stegmattweg,,,,,,,,,,,,,,,,,,,,,,"Turnhalle beim WC, Zeitweise öffentlich",,,,,,defibrillator,144,,,,,,node/6636906414,,,yes,,,,,,,,,,Gemeinde Lyss,,,,,,,,,,,,,,,
6636906415,node,47.0718649,7.3045879,permissive,,,Lyss,,,,,,,12,,3250,Herrengasse,,,,,,,,,,,,,,,,,,,,,,"Turnhalle beim WC, Zeitweise öffentlich",,,,,,defibrillator,144,,,,,,node/6636906415,,,yes,,,,,,,,,,Gemeinde Lyss,,,,,,,,,,,,,,,
6636906416,node,47.0776563,7.3114157,yes,,,Lyss,,,,,,,3,,3250,Grentschelstrasse,,,,,,,,,,,,,,,,,,,,,,Eingang Aula,,,,,,defibrillator,144,,,,,,node/6636906416,,,,,,,,,,,,24/7,Schulhaus Grentschel,,,+41 32 387 03 07,,,,,,,,,,,,
6636906417,node,47.0691882,7.3094667,permissive,,,Lyss,,,,,,,5,,3250,Kirchenfeldstrasse,,,,,,,,,,,,,,,,,,,,,,"Turnhalle Sanitätsraum, Zeitweise öffentlich",,,,,,defibrillator,144,,,,,,node/6636906417,,,,,,,,,,,,,Gemeinde Lyss,,,,,,,,,,,,,,,
6636906418,node,47.0737672,7.3058385,yes,,,Lyss,,,,,,,6,,3250,Marktplatz,,,,,,,,,,,,,,,,,,,,,,Beim Eingangsbereich,,,,,,defibrillator,144,,,,,,node/6636906418,,,yes,,,,,,,,,24/7,Gemeinde Lyss,,,+41 32 387 03 07,,,,,,,,,,,yes,
6636906419,node,47.0999362,7.3233955,permissive,,,Busswil,,,,,,,23,,3292,Bahnhofstrasse,,,,,,,,,,,,,,,,,,,,,,"Bei Schulfundgrube, Zeitweise öffentlich",,,,,,defibrillator,144,,,,,,node/6636906419,,,,,,,,,,,,,Gemeinde Lyss,,,,,,,,,,,,,,,
6636906420,node,47.0733986,7.3044461,permissive,,,Lyss,,,,,,,14,,3250,Marktplatz,,,,,,,,,,,,,,,,,,,,,,"Büros Sozialdienst Lyss, Zeitweise öffentlich",,,,,,defibrillator,144,,,,,,node/6636906420,,,,,,,,,,,,,Gemeinde Lyss,,,,,,,,,,,,,,,
6636906421,node,47.0756203,7.3063527,permissive,,,Lyss,,,,,,,10,,3250,Bahnhofstrasse,,,,,,,,,,,,,,,,,,,,,,"Büro Bauabteilung bei der Garderobe, Zeitweise öffentlich",,,,,,defibrillator,144,,,,,,node/6636906421,,,,,,,,,,,,,Gemeinde Lyss,,,,,,,,,,,,,,,
6637185183,node,47.0726535,7.3046149,permissive,,,Lyss,,,,,,,4,,3250,Herrengasse,,,,,,,,,,,,,,,,,,,,,,"1 Stock bei der Treppe, Zeitweise öffentlich",,,,,,defibrillator,144,,,,,,node/6637185183,,,yes,,,,,,,,,,Gemeinde Lyss,,,,,,,,,,,,,,,
6637185184,node,47.0760021,7.2946721,permissive,,,Lyss,,,,,,,37,,3250,Oberer Aarenweg,,,,,,,,,,,,,,,,,,,,,,"Sporthalle Grien, Innen Sanitätsraum, Zeitweise öffentlich",,,,,,defibrillator,144,,,,,,node/6637185184,,,,,,,,,,,,,Gemeinde Lyss,,,+4132 387 03 07,,,,,,,,,,,,
6637199785,node,47.0674471,7.3127149,permissive,,,Lyss,,,,,,,10,,3250,Sägeweg,,,,,,,,,,,,,,,,,,,,,,"Eingangsbereich Seelandhalle, Zeitweise öffentlich",,,,,,defibrillator,144,,,,,,node/6637199785,,,no,,,,,,,,,,Gemeinde Lyss,,,,,,,,,,,,,,,
6637199786,node,47.080632,7.2957178,,,,Lyss,,,,,,,7,,3250,Werdtstrasse,,,,,,,,,,,,,,,,,,,,,,"An der Eingangskasse, Zeitweise öffentlich",,,,,,defibrillator,144,,,,,,node/6637199786,,,,,,,,,,,,,Gemeinde Lyss,,,,,,,,,,,,,,,
6637199787,node,47.0980875,7.322622,,,,Busswil,,,,,,,19,,3292,Lindenweg,,,,,,,,,,,,,,,,,,,,,,Beim Haupteingang,,,,,,defibrillator,144,,,,,,node/6637199787,,,,,,,,,,,,24/7,Kirchliches Zentrum Busswil,,,+41 79 730 40 55,,,,,,,,,,,,
6637199788,node,47.0407944,7.2615287,yes,,,Bargen,,,,,,,35,,3282,Neuenburgstrasse,,,,,,,,,,,,,,,,,,,,,,"Rechts neben dem Haupteingang, ausserhalb des Gebäudes.",,,,,,defibrillator,144,,,,,,node/6637199788,,,no,,,,,,,,,24/7,Gemeinde Bargen,,,+41 32 382 12 78,,,,,,,,,,,no,
6637199789,node,47.1161286,7.2999184,permissive,,,Studen,,,,,,,53,,2557,Hauptstrasse,,,,,,,,,,,,,,,,,,,,,,Befindet sich beim Eingang auf der rechten Seite. Zugänglich während dem Schulbetrieb,,,,,,defibrillator,144,,,,,,node/6637199789,,,,,,,,,,,,,Gemeinde Studen (Primarschule),,,+41 32 373 18 63,,,,,,,,,,,,
6637199790,node,47.1148073,7.3006861,yes,,,Studen,,,,,,,61,,2557,Hauptstrasse,,,,,,,,,,,,,,,,,,,,,,"Verwaltungsgebäude, befindet sich an der Wand rechts von der Haupteingangstüre zum Gebäude (Schiebetüre).",,,,,,defibrillator,144,,,,,,node/6637199790,,,,,,,,,,,,24/7,Gemeinde Studen (Verwaltungsgebäude),,,+41 32 374 40 80,,,,,,,,,,,,
6637199791,node,47.1154856,7.3037413,permissive,,,Studen,,,,,,,15,,2557,Längackerweg,,,,,,,,,,,,,,,,,,,,,,"Oberstufenzentrum Mehrzweckgebäude (im Gebäude). Öffnungszeiten des Gebäudes (tagsüber Schulbetrieb, abends und an Wochenenden oft zugänglich.",,,,,,defibrillator,144,,,,,,node/6637199791,,,,,,,,,,,,,Gemeinde Studen (Oberstufenzentrum),,,+41 32 372 20 20,,,,,,,,,,,,
6637199792,node,47.0632891,7.2934051,permissive,,,Lyss,,,,,,,33,,3250,Südstrasse,,,,,,,,,,,,,,,,,,,,,,am Empfang,,,,,,defibrillator,144,,,,,,node/6637199792,,,yes,,,0,,,,Dachser Spedition AG,,Mo-Fr 06:00-20:00,Lifetec AG Schweiz,,,+41 800 122 144,,,,0355LTI,,,,,,,,
6637199793,node,47.0846695,7.3042277,permissive,,,Lyss,,,,,,,3,,3250,Industriering,,,,,,,,,,,,,,,,,,,,,,Mo. - Fr. Tagsüber während Öffnungszeiten,,,,,,defibrillator,144,,,,,,node/6637199793,,,,,,,,,,,,,"Bigler AG, Fleischwaren",,,+41 32 352 00 38,,,,,,,,,,,,
6637199795,node,47.0682101,7.2951723,permissive,,,Lyss,,,,,,,65,,3250,Werkstrasse,,,,,,,,,,,,,,,,,,,,,,"Nach dem Eingang links, zu Öffnungszeiten",,,,,,defibrillator,144,,,,,,node/6637199795,,,,,,,,,,,,,Lysspark Fitness,,,+4132 385 12 51,,,,,,,,,,,,
6637199796,node,47.0407157,7.273575,permissive,,,Aarberg,,,,,,,1,,3270,Volzweg,,,,,,,,,,,,,,,,,,,,,,"Schwimmbad, Sanitätszimmer zu Öffnungszeiten",,,,,,defibrillator,144,,,,,,node/6637199796,,,,,,,,,,,,,Schwimmbad Aarberg,,,+41323922384,,,,,,,,,,,,
6637199797,node,47.0711965,7.2999624,yes,,,Lyss,,,,,,,18,,3250,Kappelenstrasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,node/6637199797,,,no,,,0,,,,,,24/7,Gemeinde Lyss,,,+41 32 387 03 07,,,,,,,,,,,,
6637217928,node,47.0626409,7.4017461,permissive,,,Rapperswil BE,,,,,,,39,,3255,Stollen,,,,,,,,,,,,,,,,,,,,,,"Verfügbar: Tagsüber wärend Schulbetrieb, teilweise auch Abends.",,,,,,defibrillator,144,,,,,,node/6637217928,,,,,,,,,,,,,Gemeinde Rapperswil BE,,,+41 31 879 21 25,,,,,,,,,,,,
6637217929,node,47.0199128,7.4511128,permissive,,,Münchenbuchsee,,,,,,,14,,3053,Bernstrasse,,,,,,,,,,,,,,,,,,,,,,Beim Kundendienst melden,,,,,,defibrillator,144,,,,,,node/6637217929,,,,,,,,,,,,"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 07:30-17:00",Migros Aare,,,+41 58 567 51 50,,,,,,,,,,,,
6637217930,node,47.0389282,7.3729307,private,,,Schüpfen,,,,,,,,,3054,Ziegeleistrasse,,,,,,,,,,,,,,,,,,,,,,"nur über 118 abrufbar, Feuerwehrmagazin",,,,,,defibrillator,144,,,,,,node/6637217930,,,,,,,,,,,,,Feuerwehr Schüpfen,,,+41 79 792 82 56,,,,,,,,,,,,
6637217931,node,47.0396424,7.4022489,permissive,,,Schüpfen,,,,,,,64,Schwanden,3054,,,,,,,,,,,,,,,,,,,,,,,"Indoor Schiessanlage, Zeitweise öffentlich",,,,,,defibrillator,144,,,,,,node/6637217931,,,,,,,,,,,,,Indoor Schiessanlage,,,+41 31 879 22 50,,,,,,,,,,,,
6637217932,node,47.027161,7.3316715,permissive,,,Seedorf,,,,,,,137,,3267,Bernstrasse,,,,,,,,,,,,,,,,,,,,,,"Wohn- und Pflegeheim Friensberg, Zeitweise öffentlich",,,,,,defibrillator,144,,,,,,node/6637217932,,,,,,,,,,,,,Wohn- und Pflegeheim Friensberg,,,+41 32 391 91 30,,,,,,,,,,,,
6637217934,node,47.0634976,7.3583607,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schule,,,,,,defibrillator,144,,,,,,node/6637217934,,,yes,,,,,,,,,24/7,Samariterverein Grossaffoltern,,,+41 32 389 26 91,,,,,,,,,,,,
6637217935,node,47.0666152,7.3609894,yes,,,Grossaffoltern,,,,,,,41,,3257,Dorfstrasse,,,,,,,,,,,,,,,,,,,,,,Gemeindehaus,,,,,,defibrillator,144,,,,,,node/6637217935,,,,,,,,,,,,24/7,Samariterverein Grossaffoltern,,,+41 32 389 26 91,,,,,,,,,,,,
6637217936,node,47.0383185,7.37876,yes,,,Schüpfen,,,,,,,15a,,3054,Schulstrasse,,,,,,,,,,,,,,,,,,,,,,Draussen beim Haupteingang,,,,,,defibrillator,144,,,,,,node/6637217936,,,,,,,,,,,,24/7,Sporthalle Schüpfen,,,+41 78 646 38 04,,,,,,,,,,,,
6637217937,node,47.0390824,7.3764339,yes,,,Schüpfen,,,,,,,12,,3054,Dorfstrasse,,,,,,,,,,,,,,,,,,,,,,Beim Seiteneingang des Kirchgemeindehaus,,,,,,defibrillator,144,,,,,,node/6637217937,,,yes,,,,,,,,,24/7,Kirchgemeindehaus Hofmatt,,,+41 31 879 23 27,,,,,,,,,,,,
6637217938,node,47.0201653,7.4401432,permissive,,,Münchenbuchsee,,,,,,,1,,3053,Meisenweg,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,node/6637217938,,,,,,,,,,,,"Mo-Fr 07:00-12:00, 13:30-19:00; Sa 07:00-12:00; Su 09:00-11:00",Kleintierpraxis Dr. Witschi,,,+41 31 868 10 10,,,,,,,,,,,,
6637217939,node,47.0210375,7.4477721,permissive,,,Münchenbuchsee,,,,,,,10,,3053,Oberdorfstrasse,,,,,,,,,,,,,,,,,,,,,,"Restaurant Schützenhaus, nur während Öffnungszeiten",,,,,,defibrillator,144,,,,,,node/6637217939,,,,,,,,,,,,,Restaurant Häberli’s Schützenhaus,,,+41 31 868 89 88,,,,,,,,,,,,
6637217940,node,47.0871587,7.3766949,yes,,,Wengi bei Büren,,,,,,,51,,3251,Scheunenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,node/6637217940,,,,,,,,,,,,24/7,Samariterverein Wengi- Ruppoldsried,,,+41 32 389 11 90,,,,,,,,,,,,
6637217941,node,47.0827629,7.3979127,yes,,,Wengi bei Büren,,,,,,,35,,3251,Hauptstrasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,node/6637217941,,,,,,,,,,,,24/7,Samariterverein Wengi- Ruppoldsried,,,+41 32 389 11 90,,,,,,,,,,,,
6637217942,node,47.0374147,7.3088214,yes,,,Seedorf,,,,,,,72,,3267,Bernstrasse,,,,,,,,,,,,,,,,,,,,,,Mehrzweckhalle Seedorf (beim Schulhaus Seedorf),,,,,,defibrillator,144,,,,,,node/6637217942,,,,,,,,,,,,24/7,Gemeindeverwaltung Seedorf,,,+41 32 391 99 50,,,,,,,,,,,,
6637275854,node,46.9970337,7.4627452,permissive,,,Zollikofen,,,,,,,1,,3052,Eichenweg,,,,,,,,,,,,,,,,,,,,,,"nur tagsüber, Defi befindet sich im EG im Sanitätszimmer / an der Loge melden",,,,,,defibrillator,144,,,,,,node/6637275854,,,yes,,,,,,,,,,Bundesamt für Informatik und Telekommunikation,,,+41 79 222 42 15,,,,,,,,,,,,
6637275855,node,46.9965518,7.4635307,yes,,,Zollikofen,,,,,,,4,,3052,Eichenweg,,,,,,,,,,,,,,,,,,,,,,Links vor dem Gebäudeeingang,,,,,,defibrillator,144,,,,,,node/6637275855,,,no,,,,,,,,,24/7,Polizeiwache Zollikofen,,,+41 31 638 80 00,,,,,,,,,,,,
6637275857,node,47.0024539,7.443325,permissive,,,Zollikofen,,,,,,,20,,3052,Alpenstrasse,,,,,,,,,,,,,,,,,,,,,,Bitte am Empfang melden,,,,,,defibrillator,144,,,,,,node/6637275857,,,yes,,,,,,,,,Mo-Fr 07:30-17:00,Securitas AG,,,,,,,,,,,,,,,
6637275858,node,46.9871223,7.3850918,permissive,,,Uettligen,,,,,,,1,,3043,Säriswilstrasse,,,,,,,,,,,,,,,,,,,,,,Zahnarztpraxis Dr. med dent Reto Büchli,,,,,,defibrillator,144,,,,,,node/6637275858,,,,,,,,,,,,Mo-Fr 07:00-17:00,Zahnarztpraxis Dr. med dent Reto Büchli,,,+41 31 822 12 12,,,,,,,,,,,,
6637275859,node,46.9881766,7.3830924,yes,,,Uettligen,,,,,,,7,,3043,Ahornweg,,,,,,,,,,,,,,,,,,,,,,7x24h für jede/n Angehörige/n der Feuerwehr zugänglich,,,,,,defibrillator,144,,,,,,node/6637275859,,,,,,,,,,,,24/7,Feuerwehr Wohlensee Nord - TLF Uettligen,,,+41 31 829 23 84,,,,,,,,,,,,
6637275860,node,46.9965956,7.2867158,permissive,,,Frieswil,,,,,,,12,,3035,Brügi,,,,,,,,,,,,,,,,,,,,,,"Arztpraxis Frieswil, Praxis ist übers Wochenende geschlossen",,,,,,defibrillator,144,,,,,,node/6637275860,,,yes,,,,,,,,,,Arztpraxis Frieswil,,,+41 31 825 60 30,,,,,,,,,,,,
